b0,b1,b2,b3,b4,b5,b6,b7
00,00,00,1F,6E,06,02
00,00,00,20,00,00,02
00,00,00,20,00,03,02
00,00,00,20,55,04,02
00,00,00,20,55,05,02
00,00,00,20,55,06,02
00,00,00,20,6E,04,02
00,00,00,20,6E,05,02
00,00,00,21,6E,05,02
00,00,00,22,00,00,02
00,00,00,22,44,05,02
00,00,00,22,55,05,02
00,00,00,22,55,06,02
00,00,00,22,6E,05,02
00,00,00,23,6E,07,02
00,00,00,24,4B,06,02
00,00,00,24,55,05,02
00,00,00,24,6E,07,02
00,00,00,25,00,02,02
00,00,00,26,55,03,02
00,00,00,27,51,07,02
00,00,00,28,55,06,02
00,00,00,2E,53,00,02
00,00,00,30,00,00,02
00,00,00,31,00,00,02
00,00,00,32,6E,05,02
00,00,00,34,00,00,02
00,00,00,34,00,04,02
00,00,00,34,00,05,02
00,00,00,34,00,06,02
00,00,00,34,00,07,02
00,00,00,34,00,08,02
00,00,00,34,03,05,02
00,00,00,34,05,05,02
00,00,00,34,07,04,02
00,00,00,34,0A,05,02
00,00,00,34,0B,05,02
00,00,00,34,0D,04,02
00,00,00,34,10,05,02
00,00,00,34,12,05,02
00,00,00,34,14,04,02
00,00,00,34,17,05,02
00,00,00,34,18,05,02
00,00,00,34,1A,04,02
00,00,00,34,1D,05,02
00,00,00,34,1F,05,02
00,00,00,34,20,04,02
00,00,00,34,23,05,02
00,00,00,34,25,05,02
00,00,00,34,27,04,02
00,00,00,34,2A,05,02
00,00,00,34,2B,05,02
00,00,00,34,2D,04,02
00,00,00,34,32,05,02
00,00,00,34,34,04,02
00,00,00,34,37,06,02
00,00,00,34,38,05,02
00,00,00,34,3A,04,02
00,00,00,34,3F,05,02
00,00,00,34,40,04,02
00,00,00,34,45,05,02
00,00,00,34,47,04,02
00,00,00,34,4D,04,02
00,00,00,34,4F,00,02
00,00,00,34,50,05,02
00,00,00,34,52,05,02
00,00,00,34,54,04,02
00,00,00,34,55,05,02
00,00,00,34,5A,04,02
00,00,00,34,60,04,02
00,00,00,34,6E,05,02
00,00,00,34,6E,07,02
00,00,00,34,6E,08,02
00,00,00,35,00,05,02
00,00,00,35,00,07,02
00,00,00,35,00,08,02
00,00,00,35,30,05,02
00,00,00,35,55,04,02
00,00,00,35,55,06,02
00,00,00,35,6E,00,02
00,00,00,35,6E,05,02
00,00,00,36,00,05,02
00,00,00,36,00,06,02
00,00,00,36,00,08,02
00,00,00,36,55,05,02
00,00,00,36,67,05,02
00,00,00,37,00,05,02
00,00,00,37,00,06,02
00,00,00,37,49,04,02
00,00,00,37,55,04,02
00,00,00,37,55,05,02
00,00,00,37,55,06,02
00,00,00,37,55,0A,02
00,00,00,37,6E,07,02
00,00,00,38,00,06,02
00,00,00,38,00,07,02
00,00,00,38,37,05,02
00,00,00,38,4B,11,02
00,00,00,38,55,04,02
00,00,00,38,6E,05,02
00,00,00,39,00,05,02
00,00,00,39,00,08,02
00,00,00,39,3D,04,02
00,00,00,39,55,08,02
00,00,00,39,55,09,02
00,00,00,39,55,0A,02
00,00,00,39,6E,06,02
00,00,00,3A,00,01,02
00,00,00,3A,43,04,02
00,00,00,3A,4F,04,02
00,00,00,3A,55,04,02
00,00,00,3A,55,07,02
00,00,00,3A,55,09,02
00,00,00,3A,55,0E,02
00,00,00,3A,6E,07,02
00,00,00,3B,00,05,02
00,00,00,3B,00,06,02
00,00,00,3B,49,04,02
00,00,00,3B,4A,04,02
00,00,00,3B,4F,04,02
00,00,00,3B,50,04,02
00,00,00,3B,51,06,02
00,00,00,3B,55,04,02
00,00,00,3B,55,05,02
00,00,00,3B,55,06,02
00,00,00,3B,6E,00,02
00,00,00,3B,6E,01,02
00,00,00,3B,6E,06,02
00,00,00,3B,6E,07,02
00,00,00,3C,00,06,02
00,00,00,3C,50,07,02
00,00,00,3C,55,04,02
00,00,00,3C,55,05,02
00,00,00,3C,55,06,02
00,00,00,3C,6D,06,02
00,00,00,3D,55,05,02
00,00,00,3D,55,06,02
00,00,00,3D,6E,07,02
00,00,00,3E,55,05,02
00,00,00,3E,55,06,02
00,00,00,3E,55,07,02
00,00,00,3E,55,0B,02
00,00,00,3E,6E,07,02
00,00,00,3E,6E,0A,02
00,00,00,3F,55,06,02
00,00,00,3F,55,07,02
00,00,00,3F,6E,07,02
00,00,00,40,00,00,02
00,00,00,40,55,06,02
00,00,00,40,55,07,02
00,00,00,40,55,09,02
00,00,00,40,55,0A,02
00,00,00,40,6E,05,02
00,00,00,40,6E,06,02
00,00,00,40,6E,07,02
00,00,00,40,6E,08,02
00,00,00,40,6E,09,02
00,00,00,41,55,06,02
00,00,00,41,55,07,02
00,00,00,41,55,08,02
00,00,00,41,55,09,02
00,00,00,41,55,0A,02
00,00,00,41,6E,05,02
00,00,00,41,6E,06,02
00,00,00,41,6E,07,02
00,00,00,41,6E,0A,02
00,00,00,42,55,07,02
00,00,00,42,55,08,02
00,00,00,42,55,0A,02
00,00,00,42,55,0B,02
00,00,00,42,6E,05,02
00,00,00,42,6E,06,02
00,00,00,42,6E,07,02
00,00,00,42,6E,08,02
00,00,00,43,55,07,02
00,00,00,43,55,08,02
00,00,00,43,6E,0A,02
00,00,00,44,55,08,02
00,00,00,44,55,09,02
00,00,00,44,6E,05,02
00,00,00,44,6E,06,02
00,00,00,45,55,08,02
00,00,00,45,55,09,02
00,00,00,45,55,0A,02
00,00,00,45,6E,05,02
00,00,00,45,6E,06,02
00,00,00,45,6E,07,02
00,00,00,45,6E,0A,02
00,00,00,46,3E,01,02
00,00,00,46,55,09,02
00,00,00,46,55,0A,02
00,00,00,46,55,0B,02
00,00,00,46,6E,05,02
00,00,00,46,6E,06,02
00,00,00,46,6E,07,02
00,00,00,46,6E,08,02
00,00,00,46,6E,09,02
00,00,00,46,6E,0A,02
00,00,00,47,4F,00,02
00,00,00,47,55,00,02
00,00,00,47,55,09,02
00,00,00,47,55,0A,02
00,00,00,47,55,0B,02
00,00,00,47,6E,05,02
00,00,00,47,6E,07,02
00,00,00,47,6E,09,02
00,00,00,47,6E,0A,02
00,00,00,48,55,08,02
00,00,00,48,55,09,02
00,00,00,48,55,0A,02
00,00,00,48,6E,08,02
