time,b0,b1,b2,b3,b4,b5,b6,b7
9503,CF,D5,7F,8A,78,64,00,00
9513,FF,D6,7F,8A,78,64,00,00
9523,EA,D7,7F,8A,78,64,00,00
9533,C8,D8,7F,8A,78,64,00,00
9543,BA,D9,7F,8A,78,64,00,00
9553,E5,DA,7F,8A,78,64,00,00
9563,28,DB,7F,8A,78,64,00,00
9573,36,DC,7F,8A,78,64,00,00
9583,25,DD,7F,8A,78,64,00,00
9593,97,DE,7F,8A,78,64,00,00
9603,18,DF,7F,8A,78,64,00,00
9614,70,D0,7F,8A,78,64,00,00
9624,0A,D1,7F,8A,78,64,00,00
9633,E6,D2,7F,8A,78,64,00,00
9643,09,D3,7F,8A,78,64,00,00
9653,A5,D4,7F,8A,78,64,00,00
9663,CF,D5,7F,8A,78,64,00,00
9673,FF,D6,7F,8A,78,64,00,00
9683,EA,D7,7F,8A,78,64,00,00
9693,C8,D8,7F,8A,78,64,00,00
9703,BA,D9,7F,8A,78,64,00,00
9714,E5,DA,7F,8A,78,64,00,00
9724,28,DB,7F,8A,78,64,00,00
9734,36,DC,7F,8A,78,64,00,00
9743,25,DD,7F,8A,78,64,00,00
9754,97,DE,7F,8A,78,64,00,00
9763,18,DF,7F,8A,78,64,00,00
9774,70,D0,7F,8A,78,64,00,00
9783,0A,D1,7F,8A,78,64,00,00
9793,E6,D2,7F,8A,78,64,00,00
9803,09,D3,7F,8A,78,64,00,00
9814,A5,D4,7F,8A,78,64,00,00
9824,CF,D5,7F,8A,78,64,00,00
9833,FF,D6,7F,8A,78,64,00,00
9843,EA,D7,7F,8A,78,64,00,00
9853,C8,D8,7F,8A,78,64,00,00
9863,BA,D9,7F,8A,78,64,00,00
9873,E5,DA,7F,8A,78,64,00,00
9883,28,DB,7F,8A,78,64,00,00
9893,36,DC,7F,8A,78,64,00,00
9903,25,DD,7F,8A,78,64,00,00
9914,97,DE,7F,8A,78,64,00,00
9924,18,DF,7F,8A,78,64,00,00
9933,70,D0,7F,8A,78,64,00,00
9943,0A,D1,7F,8A,78,64,00,00
9953,E6,D2,7F,8A,78,64,00,00
9963,09,D3,7F,8A,78,64,00,00
9973,A5,D4,7F,8A,78,64,00,00
9983,CF,D5,7F,8A,78,64,00,00
9993,FF,D6,7F,8A,78,64,00,00
10003,EA,D7,7F,8A,78,64,00,00
10024,BA,D9,7F,8A,78,64,00,00
10034,E5,DA,7F,8A,78,64,00,00
10043,28,DB,7F,8A,78,64,00,00
10053,36,DC,7F,8A,78,64,00,00
10063,25,DD,7F,8A,78,64,00,00
10073,97,DE,7F,8A,78,64,00,00
10083,18,DF,7F,8A,78,64,00,00
10094,70,D0,7F,8A,78,64,00,00
10103,0A,D1,7F,8A,78,64,00,00
10113,E6,D2,7F,8A,78,64,00,00
10123,09,D3,7F,8A,78,64,00,00
10133,A5,D4,7F,8A,78,64,00,00
10143,CF,D5,7F,8A,78,64,00,00
10153,FF,D6,7F,8A,78,64,00,00
10163,EA,D7,7F,8A,78,64,00,00
10173,C8,D8,7F,8A,78,64,00,00
10183,BA,D9,7F,8A,78,64,00,00
10193,E5,DA,7F,8A,78,64,00,00
10203,28,DB,7F,8A,78,64,00,00
10213,36,DC,7F,8A,78,64,00,00
10224,25,DD,7F,8A,78,64,00,00
10233,97,DE,7F,8A,78,64,00,00
10243,18,DF,7F,8A,78,64,00,00
10253,70,D0,7F,8A,78,64,00,00
10263,0A,D1,7F,8A,78,64,00,00
10273,E6,D2,7F,8A,78,64,00,00
10283,09,D3,7F,8A,78,64,00,00
10293,A5,D4,7F,8A,78,64,00,00
10303,CF,D5,7F,8A,78,64,00,00
10313,FF,D6,7F,8A,78,64,00,00
10324,EA,D7,7F,8A,78,64,00,00
10334,C8,D8,7F,8A,78,64,00,00
10343,BA,D9,7F,8A,78,64,00,00
10354,E5,DA,7F,8A,78,64,00,00
10363,28,DB,7F,8A,78,64,00,00
10374,36,DC,7F,8A,78,64,00,00
10383,25,DD,7F,8A,78,64,00,00
10393,97,DE,7F,8A,78,64,00,00
10403,18,DF,7F,8A,78,64,00,00
10414,70,D0,7F,8A,78,64,00,00
10424,0A,D1,7F,8A,78,64,00,00
10433,E6,D2,7F,8A,78,64,00,00
10443,09,D3,7F,8A,78,64,00,00
10453,A5,D4,7F,8A,78,64,00,00
10464,CF,D5,7F,8A,78,64,00,00
10473,FF,D6,7F,8A,78,64,00,00
10483,EA,D7,7F,8A,78,64,00,00
10493,C8,D8,7F,8A,78,64,00,00
10503,BA,D9,7F,8A,78,64,00,00
10513,E5,DA,7F,8A,78,64,00,00
10523,28,DB,7F,8A,78,64,00,00
10533,36,DC,7F,8A,78,64,00,00
10543,25,DD,7F,8A,78,64,00,00
10553,97,DE,7F,8A,78,64,00,00
10563,18,DF,7F,8A,78,64,00,00
10574,70,D0,7F,8A,78,64,00,00
10583,0A,D1,7F,8A,78,64,00,00
10593,E6,D2,7F,8A,78,64,00,00
10603,09,D3,7F,8A,78,64,00,00
10613,A5,D4,7F,8A,78,64,00,00
10623,CF,D5,7F,8A,78,64,00,00
10633,FF,D6,7F,8A,78,64,00,00
10643,EA,D7,7F,8A,78,64,00,00
10653,C8,D8,7F,8A,78,64,00,00
10663,BA,D9,7F,8A,78,64,00,00
10673,E5,DA,7F,8A,78,64,00,00
10683,28,DB,7F,8A,78,64,00,00
10693,36,DC,7F,8A,78,64,00,00
10703,25,DD,7F,8A,78,64,00,00
10713,97,DE,7F,8A,78,64,00,00
10723,18,DF,7F,8A,78,64,00,00
10734,70,D0,7F,8A,78,64,00,00
10743,0A,D1,7F,8A,78,64,00,00
10753,E6,D2,7F,8A,78,64,00,00
10763,09,D3,7F,8A,78,64,00,00
10773,A5,D4,7F,8A,78,64,00,00
10783,CF,D5,7F,8A,78,64,00,00
10793,FF,D6,7F,8A,78,64,00,00
10803,EA,D7,7F,8A,78,64,00,00
10813,C8,D8,7F,8A,78,64,00,00
10823,BA,D9,7F,8A,78,64,00,00
10833,E5,DA,7F,8A,78,64,00,00
10843,28,DB,7F,8A,78,64,00,00
10853,36,DC,7F,8A,78,64,00,00
10863,25,DD,7F,8A,78,64,00,00
10873,97,DE,7F,8A,78,64,00,00
10883,18,DF,7F,8A,78,64,00,00
10893,70,D0,7F,8A,78,64,00,00
10903,0A,D1,7F,8A,78,64,00,00
10913,E6,D2,7F,8A,78,64,00,00
10924,09,D3,7F,8A,78,64,00,00
10934,A5,D4,7F,8A,78,64,00,00
10943,CF,D5,7F,8A,78,64,00,00
10953,FF,D6,7F,8A,78,64,00,00
10963,EA,D7,7F,8A,78,64,00,00
10973,C8,D8,7F,8A,78,64,00,00
10983,BA,D9,7F,8A,78,64,00,00
10993,E5,DA,7F,8A,78,64,00,00
11003,28,DB,7F,8A,78,64,00,00
11014,36,DC,7F,8A,78,64,00,00
11024,25,DD,7F,8A,78,64,00,00
11033,97,DE,7F,8A,78,64,00,00
11043,18,DF,7F,8A,78,64,00,00
11053,70,D0,7F,8A,78,64,00,00
11063,0A,D1,7F,8A,78,64,00,00
11073,E6,D2,7F,8A,78,64,00,00
11083,09,D3,7F,8A,78,64,00,00
11093,A5,D4,7F,8A,78,64,00,00
11103,CF,D5,7F,8A,78,64,00,00
11113,FF,D6,7F,8A,78,64,00,00
11123,EA,D7,7F,8A,78,64,00,00
11133,C8,D8,7F,8A,78,64,00,00
11143,BA,D9,7F,8A,78,64,00,00
11153,E5,DA,7F,8A,78,64,00,00
11163,28,DB,7F,8A,78,64,00,00
11173,36,DC,7F,8A,78,64,00,00
11183,25,DD,7F,8A,78,64,00,00
11193,97,DE,7F,8A,78,64,00,00
11203,18,DF,7F,8A,78,64,00,00
11213,70,D0,7F,8A,78,64,00,00
11224,0A,D1,7F,8A,78,64,00,00
11233,E6,D2,7F,8A,78,64,00,00
11243,09,D3,7F,8A,78,64,00,00
11253,A5,D4,7F,8A,78,64,00,00
11263,CF,D5,7F,8A,78,64,00,00
11273,FF,D6,7F,8A,78,64,00,00
11283,EA,D7,7F,8A,78,64,00,00
11293,C8,D8,7F,8A,78,64,00,00
11303,BA,D9,7F,8A,78,64,00,00
11313,E5,DA,7F,8A,78,64,00,00
11323,28,DB,7F,8A,78,64,00,00
11333,36,DC,7F,8A,78,64,00,00
11343,25,DD,7F,8A,78,64,00,00
11353,97,DE,7F,8A,78,64,00,00
11363,18,DF,7F,8A,78,64,00,00
11373,70,D0,7F,8A,78,64,00,00
11383,0A,D1,7F,8A,78,64,00,00
11393,E6,D2,7F,8A,78,64,00,00
11403,09,D3,7F,8A,78,64,00,00
11414,A5,D4,7F,8A,78,64,00,00
11424,CF,D5,7F,8A,78,64,00,00
11433,FF,D6,7F,8A,78,64,00,00
11443,EA,D7,7F,8A,78,64,00,00
11453,C8,D8,7F,8A,78,64,00,00
11463,BA,D9,7F,8A,78,64,00,00
11473,E5,DA,7F,8A,78,64,00,00
11483,28,DB,7F,8A,78,64,00,00
11493,36,DC,7F,8A,78,64,00,00
11503,25,DD,7F,8A,78,64,00,00
11513,97,DE,7F,8A,78,64,00,00
11523,18,DF,7F,8A,78,64,00,00
11534,70,D0,7F,8A,78,64,00,00
11543,0A,D1,7F,8A,78,64,00,00
11553,E6,D2,7F,8A,78,64,00,00
11563,09,D3,7F,8A,78,64,00,00
11574,A5,D4,7F,8A,78,64,00,00
11583,CF,D5,7F,8A,78,64,00,00
11593,FF,D6,7F,8A,78,64,00,00
11603,EA,D7,7F,8A,78,64,00,00
11613,C8,D8,7F,8A,78,64,00,00
11623,BA,D9,7F,8A,78,64,00,00
11633,E5,DA,7F,8A,78,64,00,00
11643,28,DB,7F,8A,78,64,00,00
11653,36,DC,7F,8A,78,64,00,00
11663,25,DD,7F,8A,78,64,00,00
11673,97,DE,7F,8A,78,64,00,00
11683,18,DF,7F,8A,78,64,00,00
11693,70,D0,7F,8A,78,64,00,00
11703,0A,D1,7F,8A,78,64,00,00
11713,E6,D2,7F,8A,78,64,00,00
11723,09,D3,7F,8A,78,64,00,00
11733,A5,D4,7F,8A,78,64,00,00
11743,CF,D5,7F,8A,78,64,00,00
11753,FF,D6,7F,8A,78,64,00,00
11763,EA,D7,7F,8A,78,64,00,00
11773,C8,D8,7F,8A,78,64,00,00
11783,BA,D9,7F,8A,78,64,00,00
11793,E5,DA,7F,8A,78,64,00,00
11803,28,DB,7F,8A,78,64,00,00
11814,36,DC,7F,8A,78,64,00,00
11823,25,DD,7F,8A,78,64,00,00
11833,97,DE,7F,8A,78,64,00,00
11843,18,DF,7F,8A,78,64,00,00
11853,70,D0,7F,8A,78,64,00,00
11863,0A,D1,7F,8A,78,64,00,00
11873,E6,D2,7F,8A,78,64,00,00
11883,09,D3,7F,8A,78,64,00,00
11893,A5,D4,7F,8A,78,64,00,00
11904,CF,D5,7F,8A,78,64,00,00
11913,FF,D6,7F,8A,78,64,00,00
11924,EA,D7,7F,8A,78,64,00,00
11933,C8,D8,7F,8A,78,64,00,00
11943,BA,D9,7F,8A,78,64,00,00
11953,E5,DA,7F,8A,78,64,00,00
11963,28,DB,7F,8A,78,64,00,00
11973,36,DC,7F,8A,78,64,00,00
11983,25,DD,7F,8A,78,64,00,00
11993,97,DE,7F,8A,78,64,00,00
12003,18,DF,7F,8A,78,64,00,00
12013,70,D0,7F,8A,78,64,00,00
12029,0A,D1,7F,8A,78,64,00,00
12033,E6,D2,7F,8A,78,64,00,00
12043,09,D3,7F,8A,78,64,00,00
12053,A5,D4,7F,8A,78,64,00,00
12063,CF,D5,7F,8A,78,64,00,00
12073,FF,D6,7F,8A,78,64,00,00
12083,EA,D7,7F,8A,78,64,00,00
12093,C8,D8,7F,8A,78,64,00,00
12103,BA,D9,7F,8A,78,64,00,00
12113,E5,DA,7F,8A,78,64,00,00
12123,28,DB,7F,8A,78,64,00,00
12133,36,DC,7F,8A,78,64,00,00
12143,25,DD,7F,8A,78,64,00,00
12153,97,DE,7F,8A,78,64,00,00
12163,18,DF,7F,8A,78,64,00,00
12173,70,D0,7F,8A,78,64,00,00
12183,0A,D1,7F,8A,78,64,00,00
12193,E6,D2,7F,8A,78,64,00,00
12203,09,D3,7F,8A,78,64,00,00
12213,A5,D4,7F,8A,78,64,00,00
12223,CF,D5,7F,8A,78,64,00,00
12233,FF,D6,7F,8A,78,64,00,00
12243,EA,D7,7F,8A,78,64,00,00
12254,C8,D8,7F,8A,78,64,00,00
12263,BA,D9,7F,8A,78,64,00,00
12273,E5,DA,7F,8A,78,64,00,00
12283,28,DB,7F,8A,78,64,00,00
12293,36,DC,7F,8A,78,64,00,00
12303,25,DD,7F,8A,78,64,00,00
12313,97,DE,7F,8A,78,64,00,00
12323,18,DF,7F,8A,78,64,00,00
12333,70,D0,7F,8A,78,64,00,00
12343,0A,D1,7F,8A,78,64,00,00
12353,E6,D2,7F,8A,78,64,00,00
12363,09,D3,7F,8A,78,64,00,00
12374,A5,D4,7F,8A,78,64,00,00
12383,CF,D5,7F,8A,78,64,00,00
12393,FF,D6,7F,8A,78,64,00,00
12403,EA,D7,7F,8A,78,64,00,00
12414,C8,D8,7F,8A,78,64,00,00
12423,BA,D9,7F,8A,78,64,00,00
12433,E5,DA,7F,8A,78,64,00,00
12443,28,DB,7F,8A,78,64,00,00
12454,36,DC,7F,8A,78,64,00,00
12463,25,DD,7F,8A,78,64,00,00
12473,97,DE,7F,8A,78,64,00,00
12483,18,DF,7F,8A,78,64,00,00
12494,70,D0,7F,8A,78,64,00,00
12503,0A,D1,7F,8A,78,64,00,00
12513,E6,D2,7F,8A,78,64,00,00
12523,09,D3,7F,8A,78,64,00,00
12533,A5,D4,7F,8A,78,64,00,00
12543,CF,D5,7F,8A,78,64,00,00
12553,FF,D6,7F,8A,78,64,00,00
12563,EA,D7,7F,8A,78,64,00,00
12573,C8,D8,7F,8A,78,64,00,00
12583,BA,D9,7F,8A,78,64,00,00
12593,E5,DA,7F,8A,78,64,00,00
12603,28,DB,7F,8A,78,64,00,00
12613,36,DC,7F,8A,78,64,00,00
12623,25,DD,7F,8A,78,64,00,00
12633,97,DE,7F,8A,78,64,00,00
12643,18,DF,7F,8A,78,64,00,00
12653,70,D0,7F,8A,78,64,00,00
12663,0A,D1,7F,8A,78,64,00,00
12673,E6,D2,7F,8A,78,64,00,00
12683,09,D3,7F,8A,78,64,00,00
12693,A5,D4,7F,8A,78,64,00,00
12703,CF,D5,7F,8A,78,64,00,00
12713,FF,D6,7F,8A,78,64,00,00
12723,EA,D7,7F,8A,78,64,00,00
12734,C8,D8,7F,8A,78,64,00,00
12743,BA,D9,7F,8A,78,64,00,00
12753,E5,DA,7F,8A,78,64,00,00
12763,28,DB,7F,8A,78,64,00,00
12773,36,DC,7F,8A,78,64,00,00
12783,25,DD,7F,8A,78,64,00,00
12793,40,DE,7F,CA,7C,64,00,00
12803,CF,DF,7F,CA,7C,64,00,00
12814,A7,D0,7F,CA,7C,64,00,00
12824,95,D1,7F,8A,7E,64,00,00
12833,E9,D2,7F,CA,7F,64,00,00
12843,2B,D3,7F,0A,83,64,00,00
12853,3B,D4,7F,CA,8B,64,00,00
12863,51,D5,7F,CA,8B,64,00,00
12873,61,D6,7F,CA,8B,64,00,00
12883,74,D7,7F,CA,8B,64,00,00
12894,56,D8,7F,CA,8B,64,00,00
12903,24,D9,7F,CA,8B,64,00,00
12914,7B,DA,7F,CA,8B,64,00,00
12924,B6,DB,7F,CA,8B,64,00,00
12934,A8,DC,7F,CA,8B,64,00,00
12943,BB,DD,7F,CA,8B,64,00,00
12953,09,DE,7F,CA,8B,64,00,00
12963,86,DF,7F,CA,8B,64,00,00
12973,EE,D0,7F,CA,8B,64,00,00
12983,94,D1,7F,CA,8B,64,00,00
12993,78,D2,7F,CA,8B,64,00,00
13003,97,D3,7F,CA,8B,64,00,00
13014,3B,D4,7F,CA,8B,64,00,00
13024,51,D5,7F,CA,8B,64,00,00
13043,74,D7,7F,CA,8B,64,00,00
13053,56,D8,7F,CA,8B,64,00,00
13063,24,D9,7F,CA,8B,64,00,00
13073,7B,DA,7F,CA,8B,64,00,00
13083,B6,DB,7F,CA,8B,64,00,00
13093,A8,DC,7F,CA,8B,64,00,00
13103,BB,DD,7F,CA,8B,64,00,00
13113,09,DE,7F,CA,8B,64,00,00
13123,86,DF,7F,CA,8B,64,00,00
13134,EE,D0,7F,CA,8B,64,00,00
13143,94,D1,7F,CA,8B,64,00,00
13153,78,D2,7F,CA,8B,64,00,00
13163,97,D3,7F,CA,8B,64,00,00
13174,3B,D4,7F,CA,8B,64,00,00
13183,51,D5,7F,CA,8B,64,00,00
13193,61,D6,7F,CA,8B,64,00,00
13203,74,D7,7F,CA,8B,64,00,00
13213,56,D8,7F,CA,8B,64,00,00
13224,24,D9,7F,CA,8B,64,00,00
13233,7B,DA,7F,CA,8B,64,00,00
13243,B6,DB,7F,CA,8B,64,00,00
13253,A8,DC,7F,CA,8B,64,00,00
13263,BB,DD,7F,CA,8B,64,00,00
13273,09,DE,7F,CA,8B,64,00,00
13283,86,DF,7F,CA,8B,64,00,00
13294,EE,D0,7F,CA,8B,64,00,00
13303,94,D1,7F,CA,8B,64,00,00
13313,78,D2,7F,CA,8B,64,00,00
13323,97,D3,7F,CA,8B,64,00,00
13333,3B,D4,7F,CA,8B,64,00,00
13343,51,D5,7F,CA,8B,64,00,00
13353,61,D6,7F,CA,8B,64,00,00
13363,74,D7,7F,CA,8B,64,00,00
13374,56,D8,7F,CA,8B,64,00,00
13383,24,D9,7F,CA,8B,64,00,00
13393,7B,DA,7F,CA,8B,64,00,00
13403,B6,DB,7F,CA,8B,64,00,00
13414,A8,DC,7F,CA,8B,64,00,00
13424,BB,DD,7F,CA,8B,64,00,00
13433,09,DE,7F,CA,8B,64,00,00
13443,86,DF,7F,CA,8B,64,00,00
13454,EE,D0,7F,CA,8B,64,00,00
13463,94,D1,7F,CA,8B,64,00,00
13473,78,D2,7F,CA,8B,64,00,00
13483,97,D3,7F,CA,8B,64,00,00
13494,3B,D4,7F,CA,8B,64,00,00
13503,51,D5,7F,CA,8B,64,00,00
13514,61,D6,7F,CA,8B,64,00,00
13523,74,D7,7F,CA,8B,64,00,00
13534,56,D8,7F,CA,8B,64,00,00
13543,24,D9,7F,CA,8B,64,00,00
13553,7B,DA,7F,CA,8B,64,00,00
13563,B6,DB,7F,CA,8B,64,00,00
13574,A8,DC,7F,CA,8B,64,00,00
13583,BB,DD,7F,CA,8B,64,00,00
13593,09,DE,7F,CA,8B,64,00,00
13603,DF,DF,7F,8A,85,64,00,00
13614,EF,D0,7F,4A,7B,64,00,00
13624,0A,D1,7F,8A,78,64,00,00
13633,E6,D2,7F,8A,78,64,00,00
13643,09,D3,7F,8A,78,64,00,00
13653,A5,D4,7F,8A,78,64,00,00
13663,CF,D5,7F,8A,78,64,00,00
13673,FF,D6,7F,8A,78,64,00,00
13683,EA,D7,7F,8A,78,64,00,00
13694,C8,D8,7F,8A,78,64,00,00
13703,BA,D9,7F,8A,78,64,00,00
13713,E5,DA,7F,8A,78,64,00,00
13723,28,DB,7F,8A,78,64,00,00
13734,36,DC,7F,8A,78,64,00,00
13743,25,DD,7F,8A,78,64,00,00
13753,97,DE,7F,8A,78,64,00,00
13763,18,DF,7F,8A,78,64,00,00
13773,70,D0,7F,8A,78,64,00,00
13783,0A,D1,7F,8A,78,64,00,00
13793,E6,D2,7F,8A,78,64,00,00
13803,09,D3,7F,8A,78,64,00,00
13814,A5,D4,7F,8A,78,64,00,00
13824,CF,D5,7F,8A,78,64,00,00
13833,FF,D6,7F,8A,78,64,00,00
13843,EA,D7,7F,8A,78,64,00,00
13853,C8,D8,7F,8A,78,64,00,00
13863,BA,D9,7F,8A,78,64,00,00
13873,E5,DA,7F,8A,78,64,00,00
13883,28,DB,7F,8A,78,64,00,00
13894,36,DC,7F,8A,78,64,00,00
13903,25,DD,7F,8A,78,64,00,00
13913,97,DE,7F,8A,78,64,00,00
13924,18,DF,7F,8A,78,64,00,00
13934,70,D0,7F,8A,78,64,00,00
13943,0A,D1,7F,8A,78,64,00,00
13953,E6,D2,7F,8A,78,64,00,00
13963,09,D3,7F,8A,78,64,00,00
13973,A5,D4,7F,8A,78,64,00,00
13983,CF,D5,7F,8A,78,64,00,00
13993,FF,D6,7F,8A,78,64,00,00
14003,EA,D7,7F,8A,78,64,00,00
14014,C8,D8,7F,8A,78,64,00,00
14024,BA,D9,7F,8A,78,64,00,00
14033,E5,DA,7F,8A,78,64,00,00
14053,36,DC,7F,8A,78,64,00,00
14063,25,DD,7F,8A,78,64,00,00
14073,97,DE,7F,8A,78,64,00,00
14083,18,DF,7F,8A,78,64,00,00
14094,70,D0,7F,8A,78,64,00,00
14103,DD,D1,7F,0A,79,64,00,00
14114,79,D2,7F,8A,7E,64,00,00
14123,06,D3,7F,CA,7F,64,00,00
14133,87,D4,7F,0A,83,64,00,00
14143,51,D5,7F,CA,8B,64,00,00
14153,61,D6,7F,CA,8B,64,00,00
14163,74,D7,7F,CA,8B,64,00,00
14173,56,D8,7F,CA,8B,64,00,00
14183,24,D9,7F,CA,8B,64,00,00
14193,7B,DA,7F,CA,8B,64,00,00
14203,B6,DB,7F,CA,8B,64,00,00
14214,A8,DC,7F,CA,8B,64,00,00
14224,BB,DD,7F,CA,8B,64,00,00
14233,09,DE,7F,CA,8B,64,00,00
14243,86,DF,7F,CA,8B,64,00,00
14253,EE,D0,7F,CA,8B,64,00,00
14263,94,D1,7F,CA,8B,64,00,00
14273,78,D2,7F,CA,8B,64,00,00
14283,97,D3,7F,CA,8B,64,00,00
14294,3B,D4,7F,CA,8B,64,00,00
14303,51,D5,7F,CA,8B,64,00,00
14313,61,D6,7F,CA,8B,64,00,00
14323,74,D7,7F,CA,8B,64,00,00
14334,56,D8,7F,CA,8B,64,00,00
14343,24,D9,7F,CA,8B,64,00,00
14353,7B,DA,7F,CA,8B,64,00,00
14363,B6,DB,7F,CA,8B,64,00,00
14374,A8,DC,7F,CA,8B,64,00,00
14383,BB,DD,7F,CA,8B,64,00,00
14393,09,DE,7F,CA,8B,64,00,00
14403,86,DF,7F,CA,8B,64,00,00
14414,EE,D0,7F,CA,8B,64,00,00
14424,94,D1,7F,CA,8B,64,00,00
14433,78,D2,7F,CA,8B,64,00,00
14443,97,D3,7F,CA,8B,64,00,00
14453,3B,D4,7F,CA,8B,64,00,00
14463,51,D5,7F,CA,8B,64,00,00
14473,61,D6,7F,CA,8B,64,00,00
