b0,b1,b2,b3,b4,b5,b6,b7
1E,DB,20,84,FC,3D,A8,3D
1E,DB,3F,8F,81,64,80,17
1E,DB,5F,08,7F,64,96,0F
1E,DB,5F,0A,81,64,26,13
1E,DB,5F,0F,80,64,D0,18
1E,DB,7F,08,7F,64,7A,0F
1E,DB,9F,57,8E,64,1C,27
1E,DB,9F,CF,81,64,5C,17
1E,DB,BF,8F,7E,64,D0,1C
1E,DB,FF,4B,80,64,FE,14
1E,DB,FF,8F,8A,63,66,1F
1E,DB,FF,CC,78,64,E6,15
1E,DC,1F,4A,81,64,9E,0D
1E,DC,31,00,58,6E,0B,1A
1E,DC,3F,8B,87,64,B6,13
1E,DC,3F,CA,80,64,0E,12
1E,DC,5F,0F,80,64,B0,18
1E,DC,5F,CB,80,64,7E,14
1E,DC,60,83,FC,35,C8,3D
1E,DC,60,83,FD,31,38,3E
1E,DC,9F,51,7F,64,98,1F
1E,DC,BF,8A,7A,64,FC,16
1E,DC,BF,8A,80,64,3E,12
1E,DC,BF,D4,8C,63,D0,2D
1E,DC,FF,0A,7F,64,3A,13
1E,DD,1F,0A,81,64,A0,11
1E,DD,1F,0A,83,64,7E,13
1E,DD,1F,0E,80,64,92,16
1E,DD,1F,93,77,64,88,1B
1E,DD,2D,00,4C,6E,06,1A
1E,DD,3F,0A,81,64,4C,11
1E,DD,3F,13,8D,64,48,1D
1E,DD,3F,CD,84,64,2A,1C
1E,DD,5F,0F,80,64,04,19
1E,DD,5F,5B,8E,64,62,31
1E,DD,5F,8D,82,64,E2,15
1E,DD,5F,93,84,64,48,2A
1E,DD,5F,CA,80,64,82,11
1E,DD,5F,D4,8B,63,04,31
1E,DD,9F,90,84,64,D6,1D
1E,DD,BF,0A,78,64,3E,13
1E,DD,BF,51,8C,64,28,1E
1E,DD,FF,09,82,64,24,0E
1E,DD,FF,0D,80,64,5A,16
1E,DE,1F,4A,81,64,14,0D
1E,DE,1F,C9,7E,64,08,10
1E,DE,3F,C8,7E,64,B2,0F
1E,DE,7F,D0,77,64,08,1E
1E,DE,9F,4E,7F,64,24,17
1E,DE,9F,92,77,64,DC,19
1E,DE,DF,0C,80,63,68,15
1E,DE,DF,7E,FC,ED,A7,3D
1E,DE,FF,89,82,64,F4,0D
1E,DE,FF,96,85,64,84,2B
1E,DE,FF,C8,82,64,28,0F
1E,DF,1E,7D,FC,D1,17,3E
1E,DF,1F,89,7E,64,E8,0F
1E,DF,1F,CA,81,64,90,0D
1E,DF,20,83,FD,35,98,3D
1E,DF,2E,00,44,6E,05,1A
1E,DF,3F,8A,81,64,F6,10
1E,DF,3F,8A,85,64,58,0D
1E,DF,5F,0D,81,64,CA,15
1E,DF,5F,4D,78,64,0E,16
1E,DF,7F,55,7F,64,6C,27
1E,DF,7F,8F,7F,64,6C,19
1E,DF,9F,15,77,64,90,31
1E,DF,DF,09,84,64,EC,12
1E,DF,FF,49,81,64,30,0E
1E,DF,FF,4F,85,64,FC,17
1E,DF,FF,CA,80,64,18,15
1E,E0,BF,FF,2A,A0,00,40
1E,E2,BF,FF,29,B4,01,40
1E,E4,BF,FF,3A,A0,01,20
1E,E6,BF,FF,3A,A0,00,30
1E,E7,1F,80,FC,01,18,3E
1E,EB,9F,7F,FC,FD,07,3E
1E,EC,BF,FF,8A,A0,01,20
1E,ED,BF,FF,91,1C,00,10
1E,EE,DF,7E,FD,DD,D7,3D
1E,EF,BF,FF,63,A0,00,20
1E,F1,21,86,FD,61,E8,3D
1E,F1,60,82,FD,25,C8,3D
1E,F1,DF,7F,FC,FD,17,3E
1E,F3,20,81,FD,11,C8,3D
1E,F3,A0,83,FC,39,D8,3D
1E,F5,9F,7F,FC,F9,E7,3D
1E,F8,1F,80,FC,01,38,3E
1E,F8,20,84,FC,41,98,3D
1E,F8,A1,7F,FB,09,68,3E
1E,F8,E0,83,FC,39,E8,3D
1E,FA,E0,83,FD,3D,A8,3D
1E,FB,5E,79,FD,95,F7,3D
1E,FE,A0,83,FD,39,38,3E
1E,FF,20,84,FD,41,A8,3D
1E,FF,A2,88,FD,85,78,3E
1F,00,7F,87,FE,71,18,3E
1F,00,A3,88,FD,89,28,3E
1F,01,00,00,41,00,00,02
1F,01,00,00,51,6E,05,02
1F,02,00,00,19,00,05,02
1F,02,00,00,42,6E,05,02
1F,02,00,00,52,00,00,02
1F,03,00,00,33,00,00,02
1F,03,00,00,45,55,08,02
1F,03,00,00,5D,64,FF,01
1F,03,1D,78,FB,7D,07,3D
1F,04,00,00,17,2C,06,02
1F,04,00,00,45,55,09,02
1F,04,20,7F,FC,FD,F7,3D
1F,05,00,00,3D,6E,09,02
1F,06,00,00,15,55,03,02
1F,06,00,00,48,55,0B,02
1F,06,1E,78,FC,7D,E7,3D
1F,06,21,84,FD,41,98,3D
1F,07,00,00,12,51,04,02
1F,07,00,00,57,55,10,02
1F,07,00,00,FF,00,03,02
1F,07,22,86,FD,61,E8,3D
1F,08,00,00,16,6E,09,02
1F,08,00,00,39,6E,07,02
1F,09,00,00,44,55,09,02
1F,09,E1,82,FC,2D,B8,3D
1F,0A,00,00,3B,00,06,02
1F,0A,00,00,59,6E,05,02
1F,0A,00,00,BB,00,01,02
1F,0A,20,7D,FC,D1,C7,3D
1F,0B,00,00,3B,55,04,02
1F,0B,00,00,C5,3A,FF,01
1F,0C,00,00,43,55,07,02
1F,0C,9E,FF,3A,B4,00,31
1F,0D,00,00,13,4E,04,02
1F,0D,00,00,3A,45,04,02
1F,0D,00,00,50,55,0C,02
1F,0E,00,00,0F,6E,06,02
1F,10,DE,75,FB,5D,77,3D
1F,12,21,84,FD,41,D8,3D
1F,19,DE,77,FC,7D,F7,3D
1F,1A,A0,80,FC,05,18,3E
1F,1B,20,80,FC,01,A8,3D
1F,1F,1F,7C,FC,AD,D7,3D
1F,1F,64,8A,FD,A5,D8,3D
1F,1F,A0,7F,FD,F9,67,3E
1F,22,62,87,FD,75,E8,3D
1F,25,E0,80,FD,0D,F8,3D
1F,27,60,80,FC,09,C8,3D
1F,28,20,80,FD,01,78,3D
1F,28,20,81,FC,09,C8,3D
1F,2A,A1,82,FC,29,C8,3D
1F,2D,5F,7B,FD,B5,E7,3C
1F,2F,20,81,FC,0D,08,3E
1F,30,A0,80,FD,01,58,3E
1F,34,A0,85,FD,59,E8,3D
1F,35,E0,80,FD,09,38,3E
1F,36,A0,80,FD,0D,38,3E
1F,37,20,81,FD,0D,18,3E
1F,37,20,81,FD,11,F8,3D
1F,37,9E,79,FD,8D,17,3E
1F,38,1F,7E,FC,E1,27,3E
1F,39,63,87,FD,75,B8,3D
1F,3A,60,7F,FC,F5,A7,3D
1F,3A,60,80,FC,09,58,3E
1F,3E,63,88,FB,8D,38,3E
1F,40,20,81,FD,11,68,3E
1F,41,9E,79,FC,99,07,3E
1F,46,20,7E,FD,E1,F7,3D
1F,46,9E,79,FC,99,F7,3D
1F,47,E0,81,FC,1D,38,3E
1F,4B,61,84,FD,45,08,3E
1F,4D,20,80,FC,09,A8,3D
1F,52,E3,89,FD,9D,B8,3D
1F,53,A0,81,FC,1D,28,3E
1F,56,21,84,FC,41,18,3E
1F,57,63,88,FD,85,F8,3D
1F,57,DF,7E,FC,F5,D7,3D
1F,57,E0,81,FD,1D,08,3E
1F,58,E0,81,FC,1D,18,3E
1F,5B,26,03,FF,6E,02,06
1F,5B,A1,83,FD,39,B8,3D
1F,5D,4B,00,64,6E,06,1A
1F,5E,A0,81,FC,19,38,3E
1F,60,E0,81,FD,1D,28,3E
1F,62,20,82,FD,21,28,3E
1F,63,60,81,FC,15,A8,3D
1F,65,A0,81,FD,15,48,3E
1F,67,61,85,FD,4D,48,3E
1F,6B,A0,81,FD,15,68,3E
1F,6F,FE,83,FC,3D,68,3E
1F,70,E0,81,FC,1D,18,3E
1F,74,3E,88,FC,81,48,3E
1F,74,A1,84,FD,49,E8,3D
1F,74,BE,8A,FD,A9,58,3E
1F,77,A4,8A,FD,A9,08,3E
1F,78,20,82,FD,1D,48,3E
1F,78,A4,8A,FC,A9,18,3E
1F,79,20,83,FD,2D,28,3E
1F,7C,3E,8B,FD,B1,58,3E
1F,7C,60,81,FD,15,C8,3D
1F,7C,60,82,FD,1D,28,3E
1F,7D,A0,81,FC,19,28,3E
1F,7E,21,86,FD,5D,48,3E
1F,7E,DF,7D,FD,DD,07,3D
1F,80,20,83,FD,31,38,3E
1F,80,9F,7E,FD,ED,17,3E
1F,84,9E,7A,FD,B9,F7,3D
1F,88,60,81,FD,11,98,3D
1F,89,3E,89,FD,91,68,3E
1F,89,61,8B,FF,79,68,3E
1F,8A,21,85,FC,51,F8,3D
1F,8B,20,82,FD,21,78,3E
1F,8C,FE,89,FC,9D,78,3E
1F,8D,60,83,FD,35,08,3E
1F,8D,E0,81,FC,1D,18,3E
1F,90,A0,81,FD,19,18,3E
1F,94,1F,7E,FC,DD,07,3E
1F,95,9F,7E,FD,E9,17,3D
1F,9C,1F,7E,FC,E1,07,3E
1F,A1,20,80,FC,01,F8,3D
1F,AB,E0,82,FC,29,C8,3D
1F,AD,5F,7E,FC,E9,37,3D
1F,AF,20,83,FC,31,08,3E
1F,B0,5F,7E,FD,E5,97,3D
1F,B1,61,84,FD,45,E8,3D
1F,B1,A0,82,FC,29,D8,3D
1F,B2,1D,77,FC,71,D7,3C
1F,B2,1F,7B,FC,BD,17,3E
1F,B2,5F,7F,FC,F9,27,3D
1F,B4,E0,82,FD,2D,98,3D
1F,B5,5F,7F,FC,F1,07,3E
1F,B5,61,85,FD,59,18,3E
1F,B5,E0,82,FD,29,D8,3D
1F,B6,A0,82,FD,2D,D8,3D
1F,B8,20,83,FC,2D,E8,3D
1F,B8,20,83,FC,31,08,3E
1F,B9,9E,FF,3A,A0,01,22
1F,B9,A4,8A,FD,A9,D8,3D
1F,B9,DD,77,FB,7D,F7,3C
1F,BA,9F,86,FE,65,38,3E
1F,BB,20,80,FD,01,98,1D
1F,BD,1F,7E,FD,E1,A7,3D
1F,BE,DF,7E,FC,E9,07,3E
1F,BF,20,83,FD,2D,D8,3D
1F,C3,A0,83,FC,39,08,3E
1F,C8,5F,7F,FD,F1,47,3D
1F,CC,1F,7F,FD,F1,27,3D
1F,D0,1F,CD,84,64,C2,15
1F,D0,3F,4A,81,64,4E,0D
1F,D0,3F,CA,81,64,F8,10
1F,D0,5F,4A,81,64,A8,11
1F,D0,9F,91,7F,64,98,1F
1F,D0,9F,D8,8C,64,66,2A
1F,D0,DF,95,77,64,D2,1F
1F,D0,FF,09,81,64,3E,0E
1F,D0,FF,8A,7E,64,22,13
1F,D0,FF,C9,7F,64,AE,12
1F,D1,1F,8A,83,64,AE,0D
1F,D1,1F,CA,81,64,A2,0D
1F,D1,3F,4A,81,64,F8,10
1F,D1,5F,4D,83,64,F4,15
1F,D1,5F,4F,80,64,B0,18
1F,D1,7F,4C,85,64,3E,15
1F,D1,9F,7F,FD,F5,57,3D
1F,D1,9F,C9,84,64,E8,0E
1F,D1,DF,0F,7A,62,E6,18
1F,D1,DF,7F,FD,FD,F7,3D
1F,D1,FF,0F,8C,64,FC,1D
1F,D1,FF,8B,84,64,00,15
1F,D2,1F,0B,82,64,0A,11
1F,D2,1F,92,77,64,00,24
1F,D2,1F,CF,8B,64,2E,1C
1F,D2,3F,C8,7E,64,BA,0F
1F,D2,3F,CA,80,64,D4,0D
1F,D2,5F,08,7F,64,74,0F
1F,D2,5F,4B,82,64,CC,14
1F,D2,5F,89,7D,64,CC,0E
1F,D2,5F,8C,81,64,48,15
1F,D2,60,82,FD,25,A8,3D
1F,D2,7F,49,82,64,A4,0E
1F,D2,BF,15,7F,64,EA,27
1F,D2,DF,0B,7E,64,D6,15
1F,D2,DF,8F,7F,64,46,1D
1F,D2,DF,CF,84,64,EC,22
1F,D2,FF,0F,79,64,AC,1A
1F,D2,FF,15,85,64,7A,20
1F,D2,FF,C8,82,64,20,0F
1F,D3,3F,C8,7E,64,9A,0F
1F,D3,5F,48,7E,64,14,10
1F,D3,5F,80,FC,05,18,3E
1F,D3,9F,0B,83,64,C2,14
1F,D3,BF,0A,7E,64,00,12
1F,D3,FF,07,7E,64,14,11
1F,D4,3F,0A,82,64,96,10
1F,D4,3F,CA,7E,64,80,11
1F,D4,5F,14,8D,64,12,1F
1F,D4,5F,89,82,64,0A,0F
1F,D4,7F,4D,7C,64,84,1F
1F,D4,7F,90,86,64,6C,25
1F,D4,7F,D1,77,64,46,20
1F,D4,7F,D3,83,64,A6,18
1F,D4,9F,0E,8B,64,0C,17
1F,D4,9F,4B,8B,64,A4,18
1F,D4,FF,49,80,64,60,0E
1F,D4,FF,51,8C,64,F2,18
1F,D5,1F,0A,82,64,08,0E
1F,D5,1F,4B,81,64,1E,12
1F,D5,3F,4F,78,64,9A,17
1F,D5,3F,95,8C,64,9A,22
1F,D5,7F,09,83,64,E8,0E
1F,D5,7F,D6,8C,64,1C,31
1F,D5,9F,7F,FC,FD,F7,3D
1F,D5,9F,7F,FD,F9,07,3E
1F,D5,9F,8A,80,64,04,12
1F,D5,FF,4A,78,64,DC,13
1F,D5,FF,C8,84,64,DA,0E
1F,D5,FF,D1,8B,64,52,18
1F,D6,1F,50,80,64,5A,1A
1F,D6,1F,8D,78,64,D6,15
1F,D6,1F,D0,88,64,54,1E
1F,D6,3F,08,7F,64,98,0F
1F,D6,3F,88,7E,64,BC,0F
1F,D6,5F,0B,81,64,DE,14
1F,D6,5F,0D,83,64,24,16
1F,D6,5F,48,7F,64,72,0F
1F,D6,5F,91,77,64,12,24
1F,D6,7F,49,83,64,BA,0E
1F,D6,7F,4D,81,64,42,17
1F,D6,7F,C9,82,64,18,0F
1F,D6,DF,7F,FD,FD,07,3E
1F,D6,FF,8A,82,64,62,10
1F,D6,FF,8F,80,64,06,1A
1F,D7,1F,0A,81,64,8E,0D
1F,D7,1F,0D,85,64,CA,15
1F,D7,1F,CD,84,64,F6,1B
1F,D7,3F,0A,81,64,62,0D
1F,D7,3F,4A,81,64,6E,11
1F,D7,3F,CF,83,64,E4,19
1F,D7,5F,4F,80,64,A0,18
1F,D7,5F,4F,83,64,F2,1C
1F,D7,5F,7E,FD,E1,C7,3D
1F,D7,7F,95,7F,64,72,27
1F,D7,7F,C9,84,64,7A,11
1F,D7,DF,0F,78,64,CA,1A
1F,D7,DF,11,80,64,54,23
1F,D7,DF,89,7E,64,FC,0F
1F,D7,FF,C8,86,64,10,0E
1F,D7,FF,C9,7E,64,9A,12
1F,D7,FF,C9,80,64,36,0E
1F,D7,FF,CF,7D,64,26,1A
1F,D8,1F,08,7F,64,18,10
1F,D8,1F,4D,78,64,DE,15
1F,D8,3F,CA,7F,64,D4,10
1F,D8,5F,48,7F,64,46,0F
1F,D8,7F,0A,81,64,C8,11
1F,D8,7F,C9,82,64,AA,0E
1F,D8,9F,0F,88,64,04,1C
1F,D8,9F,96,8D,64,BE,24
1F,D8,BF,97,8D,64,DA,25
1F,D8,BF,CE,7D,64,AA,22
1F,D8,DF,8E,83,64,C4,1A
1F,D9,1F,4A,81,64,CE,10
1F,D9,1F,CA,81,64,78,0D
1F,D9,5E,7D,FC,D5,07,3E
1F,D9,5F,8A,80,64,EC,10
1F,D9,5F,CA,81,64,72,11
1F,D9,7F,C9,82,64,C0,0E
1F,D9,7F,CA,7F,64,6A,12
1F,D9,FF,0C,7F,64,1C,18
1F,D9,FF,13,81,64,6E,2D
1F,D9,FF,49,7F,64,AA,0C
1F,DA,1F,0D,81,64,0C,17
1F,DA,1F,95,8D,64,1E,23
1F,DA,3F,8A,7E,64,5C,10
1F,DA,3F,8A,81,64,E4,10
1F,DA,3F,8A,85,64,4A,0D
1F,DA,3F,CA,82,64,A4,13
1F,DA,5F,92,77,64,22,25
1F,DA,5F,CA,81,64,88,11
1F,DA,9F,CF,81,64,04,19
1F,DA,9F,D0,84,64,C4,1D
1F,DA,DF,4B,78,64,DA,14
1F,DA,DF,CF,80,64,1A,19
1F,DA,FF,CA,7E,64,3E,13
1F,DA,FF,CD,77,64,B8,16
1F,DB,1F,08,7F,64,08,10
1F,DB,1F,4B,82,64,AE,10
1F,DB,1F,88,7E,64,2C,10
1F,DB,2D,00,50,6E,05,1A
1F,DB,3F,88,7E,64,98,0F
1F,DB,5F,09,82,64,32,11
1F,DB,5F,48,7F,64,56,0F
1F,DB,5F,4A,83,64,BE,10
1F,DB,5F,4F,77,64,7E,21
1F,DB,7F,12,8C,64,D8,1A
1F,DB,7F,13,8C,63,5C,31
1F,DB,7F,C9,82,64,BA,0E
1F,DB,9F,8C,81,64,08,16
1F,DB,9F,92,77,64,A2,1A
1F,DB,BF,4E,81,64,42,17
1F,DB,BF,52,86,64,72,27
1F,DB,BF,8B,7F,64,BC,14
1F,DB,FF,07,7F,64,D0,0F
1F,DB,FF,47,7E,64,90,10
1F,DB,FF,52,77,64,20,19
1F,DB,FF,C8,83,64,9C,0E
1F,DC,1F,12,93,62,44,33
1F,DC,1F,48,7E,64,70,10
1F,DC,3F,53,84,64,90,19
1F,DC,7F,C9,82,64,DA,0E
1F,DC,A0,83,FC,3D,98,3D
1F,DC,BF,50,80,64,10,18
1F,DC,FF,13,81,64,74,2D
1F,DC,FF,49,7F,64,B0,0C
1F,DC,FF,49,83,64,C2,12
1F,DC,FF,4A,8B,64,30,14
1F,DC,FF,89,7F,64,8C,0C
1F,DC,FF,CB,7C,64,CE,14
1F,DD,1F,4A,83,64,60,0D
1F,DD,1F,8A,81,64,DA,10
1F,DD,3F,0D,80,64,F8,15
1F,DD,3F,48,7C,64,70,12
1F,DD,3F,48,7E,64,F6,0F
1F,DD,3F,88,7E,64,CA,0F
1F,DD,5F,0A,82,64,72,11
1F,DD,5F,C9,7D,64,BC,0E
1F,DD,7F,4E,82,64,B4,16
1F,DD,7F,51,82,64,04,1F
1F,DD,7F,C9,82,64,E8,0E
1F,DD,9F,CA,80,64,20,12
1F,DD,BF,15,7C,64,10,28
1F,DD,BF,15,8E,63,90,25
1F,DE,1F,0A,84,64,E8,0D
1F,DE,1F,4D,82,64,A0,15
1F,DE,1F,4E,80,64,EA,16
1F,DE,1F,7F,FC,F5,57,3D
1F,DE,1F,88,7D,64,54,11
1F,DE,1F,CD,7B,64,64,20
1F,DE,3F,08,7F,64,56,0F
1F,DE,3F,48,7E,64,16,10
1F,DE,3F,4A,81,64,34,11
1F,DE,3F,8A,81,64,08,11
1F,DE,5F,4A,80,64,C6,11
1F,DE,5F,CA,78,64,72,11
1F,DE,7F,8A,77,64,8E,12
1F,DE,BF,0C,80,00,A6,15
1F,DE,DF,93,80,64,36,2D
1F,DE,FF,0F,82,64,B4,17
1F,DE,FF,49,81,64,48,0E
1F,DF,1F,8B,81,64,06,12
1F,DF,3F,4F,82,64,3A,17
1F,DF,3F,C8,7E,64,CA,0F
1F,DF,5F,4A,81,64,66,11
1F,DF,5F,7F,FD,F1,47,3D
1F,DF,9F,0F,8B,64,8A,17
1F,DF,BF,0F,79,64,08,18
1F,DF,BF,15,84,64,98,28
1F,DF,BF,8B,77,64,1C,15
1F,DF,BF,91,77,64,2A,22
1F,DF,DF,CC,8E,64,86,19
1F,DF,DF,D4,77,64,C0,1D
1F,DF,FF,0A,81,64,BA,11
1F,E1,BF,FF,47,A0,00,30
1F,E2,1F,7F,FC,0D,78,3D
1F,E3,BF,FF,00,00,00,00
1F,E4,A0,83,FD,31,E8,3D
1F,E5,BF,FF,57,A0,01,20
1F,E5,BF,FF,91,20,00,10
1F,E6,A0,82,FD,29,A8,3D
1F,E9,5F,80,FC,05,28,3E
1F,E9,9F,7C,FD,C9,C7,3D
1F,E9,E1,87,FD,7D,28,3E
1F,EA,DF,BF,FF,00,A4,0A
1F,EB,DF,7D,FD,DD,47,3E
1F,EC,62,83,FD,31,08,3E
1F,EC,DE,84,FC,49,E8,3D
1F,ED,BF,FF,29,20,01,40
1F,ED,BF,FF,44,A0,00,30
1F,EE,E2,87,FB,7D,28,3E
1F,F2,5F,7E,FC,F5,D7,3D
1F,F2,DF,7F,FB,01,18,3E
1F,FB,E0,82,FC,2D,B8,3D
1F,FF,5D,79,FC,91,C7,3D
20,00,00,00,15,55,0C,02
20,00,00,00,34,03,05,02
20,00,00,00,DA,00,00,02
20,00,1F,7C,FC,C1,A7,3D
20,01,00,00,13,55,04,02
20,01,00,00,4E,55,0C,02
20,01,00,00,81,00,00,02
20,02,00,00,16,55,09,02
20,02,00,00,39,55,07,02
20,02,00,00,92,00,00,02
20,03,00,00,F3,00,00,02
20,05,00,00,19,6E,05,02
20,05,00,00,1B,55,03,02
20,06,00,00,13,51,04,02
20,06,00,00,43,55,09,02
20,07,00,00,0F,3E,04,02
20,07,00,00,49,55,0B,02
20,07,DE,77,FC,7D,F7,3D
20,08,00,00,1B,00,03,02
20,08,00,00,34,0A,04,02
20,09,00,00,10,6E,05,02
20,09,00,00,4F,55,0B,02
20,09,A1,FF,29,A0,01,41
20,0A,00,00,52,6E,07,02
20,0B,00,00,15,10,05,02
20,0B,00,00,1B,00,06,02
20,0B,00,00,34,00,08,02
20,0B,00,00,40,6E,06,02
20,0B,00,00,42,55,00,02
20,0C,00,00,11,00,03,02
20,0C,00,00,A3,43,01,02
20,0D,00,00,14,00,05,02
20,0D,00,00,E7,2D,FF,01
20,0D,61,82,FD,21,18,3E
20,0E,00,00,0F,48,04,02
20,0E,00,00,3D,6E,07,02
20,0E,60,80,FD,09,18,3E
20,0F,00,00,1A,55,05,02
20,0F,00,00,23,55,06,02
20,14,E2,85,FD,5D,E8,3D
20,15,61,7F,FB,FD,67,3E
20,15,E0,7F,FC,FD,77,3D
20,16,60,82,FD,25,38,3E
20,18,60,81,FD,11,F8,3D
20,1A,61,84,FC,49,98,3D
20,1A,E1,82,FD,31,F8,3D
20,1D,A0,82,FC,F9,57,3E
20,1E,20,81,FC,0D,C8,3D
20,1F,60,7E,FD,E9,C7,3D
20,20,60,81,FC,11,C8,3D
20,21,A1,83,FC,39,08,3E
20,29,E4,88,00,8E,A8,3D
20,2A,21,82,FC,21,68,3E
20,2C,DF,7C,FC,C9,D7,3C
20,31,60,81,FC,19,98,3D
20,33,64,8A,FD,A5,C8,3D
20,36,A1,83,FD,39,C8,3D
20,39,20,81,FC,0D,28,3E
20,39,24,84,FA,99,E8,3D
20,39,A2,FF,3A,A0,01,31
20,39,DE,86,FC,2D,29,3E
20,3D,20,81,FC,11,38,3E
20,3E,22,86,FD,61,08,3E
20,43,20,81,FC,11,48,3E
20,44,A2,80,FD,0D,08,3E
20,45,A0,80,FD,09,A8,3D
20,45,E0,7E,FD,ED,57,3E
20,46,60,82,FC,25,B8,3D
20,46,E0,80,FD,0D,A8,3D
20,47,60,81,FD,11,68,3E
20,47,A2,86,FD,69,F8,3D
20,4A,60,81,FD,15,38,3E
20,4A,DF,7C,FC,D1,07,3E
20,4C,20,81,FC,11,18,3E
20,4C,DE,78,FC,89,17,3E
20,4D,1E,78,FC,81,07,3E
20,4D,A0,7F,FD,F9,07,3E
20,4F,60,81,FC,15,B8,3D
20,50,A0,81,FC,19,F8,3D
20,51,2E,00,45,6E,09,1A
20,52,5F,7D,FD,D1,C7,3D
20,52,9F,FF,3A,A0,01,31
20,54,1F,7D,FC,D1,F7,3D
20,55,4B,00,64,6E,0C,1A
20,58,60,81,FC,15,B8,3D
20,59,9F,80,FC,09,08,3E
20,5A,4B,00,64,6E,0B,1A
20,5A,60,81,FC,15,08,3E
20,5A,60,81,FD,11,F8,3D
20,5A,9E,78,FC,8D,07,3E
20,5B,21,83,FD,31,18,3E
20,5B,2E,00,49,6E,05,1A
20,5C,20,80,FD,F9,07,3E
20,5C,20,81,FD,0D,C8,3D
20,63,E0,81,FC,1D,08,3E
20,64,E1,83,FD,3D,F8,3D
20,66,A0,81,FC,21,18,3E
20,67,7E,89,FD,A1,39,3E
20,68,A0,81,FC,1D,38,3E
20,6B,BE,88,FC,89,48,3E
20,6C,FE,87,FC,81,58,3E
20,6D,20,81,FD,11,B8,3D
20,6F,A0,81,FD,1D,08,3E
20,70,60,81,FC,15,B8,3D
20,75,DF,7D,FC,D9,F7,3D
20,77,5E,78,FC,85,17,3E
20,78,3E,86,FC,61,58,3E
20,7A,E0,7F,FC,FD,B7,3D
20,7B,E5,8A,FC,AD,08,3E
20,7C,E0,81,FD,1D,68,3E
20,7E,E0,81,FD,19,28,3E
20,80,1F,7E,FD,E5,B7,3D
20,85,9F,7D,FC,DD,C7,3D
20,87,E0,81,FD,1D,D8,3D
20,89,9E,78,FD,89,B7,3D
20,89,A0,81,FC,29,48,3E
20,8B,E1,88,FC,41,78,3E
20,8D,20,7F,FD,E9,57,3E
20,8F,1E,78,FC,81,07,3E
20,8F,A0,80,FD,05,F8,3D
20,93,9F,7E,FC,E9,F7,3D
20,95,A0,82,FC,29,C8,3D
20,98,1E,78,FC,81,07,3E
20,9B,1F,7F,FD,ED,D7,3D
20,9E,DE,7A,FC,B5,27,3E
20,A1,9F,7E,FC,E9,37,3D
20,A2,20,82,FC,21,C8,3D
20,A2,E0,7F,FC,01,F8,3D
20,A3,9E,7C,FC,C5,27,3E
20,A4,3F,8D,FD,D9,48,3E
20,A4,60,82,FC,25,08,3E
20,A5,60,82,FD,25,B8,3D
20,A5,61,83,FD,35,08,3E
20,A5,DF,7E,FD,E9,37,3D
20,A6,7E,88,FD,85,28,3E
20,A7,A4,8A,FD,A9,D8,3D
20,AD,A4,88,FD,A1,29,3E
20,B0,1E,78,FC,81,07,3E
20,B4,DF,7E,FC,ED,47,3D
20,B8,1F,7F,FC,F5,27,3D
20,B8,1F,7F,FD,ED,37,3D
20,B8,A0,83,FD,3D,58,3E
20,B9,20,83,FC,31,28,3E
20,BB,62,88,FD,85,F8,3D
20,BB,DF,7E,FD,F1,37,3D
20,BD,20,83,FC,31,D8,3D
20,C1,BE,88,FD,89,28,3E
20,C2,5F,7F,FC,F1,17,3E
20,C2,DF,7D,FC,DD,F7,3D
20,C5,1F,7F,FC,F1,97,3D
20,C7,DF,7E,FD,ED,A7,3D
20,CA,60,83,FD,35,D8,3D
20,CA,9F,80,FD,0D,08,3E
20,CC,9F,7F,FD,01,08,3E
20,CF,9E,7B,FC,C1,27,3E
20,D0,1F,0F,78,64,B2,1A
20,D0,1F,4D,84,64,56,19
20,D0,1F,8D,7D,64,7C,18
20,D0,3F,4F,81,64,5A,1C
20,D0,3F,57,8D,64,B8,31
20,D0,3F,8A,81,64,1C,11
20,D0,5F,0A,81,64,CA,11
20,D0,5F,91,81,64,EA,1E
20,D0,7F,4A,78,64,E2,12
20,D0,A0,83,FC,39,18,3E
20,D0,BF,0E,85,64,14,1F
20,D0,BF,51,77,64,A8,25
20,D0,FF,0E,81,64,BA,17
20,D0,FF,4A,82,64,84,10
20,D0,FF,CF,7F,64,30,19
20,D1,1F,0A,81,64,F0,11
20,D1,1F,25,77,64,B0,4D
20,D1,1F,8A,81,64,C0,0D
20,D1,3F,CB,81,64,2E,11
20,D1,5F,09,83,64,B0,0E
20,D1,7F,4E,89,64,44,16
20,D1,7F,D3,95,00,20,2F
20,D1,9F,92,77,64,34,19
20,D1,BF,4F,89,64,C6,21
20,D1,FF,13,8D,64,A8,1C
20,D1,FF,89,80,64,44,0E
20,D2,1F,48,7E,64,50,10
20,D2,1F,8A,81,64,C8,10
20,D2,1F,8A,83,64,4E,0D
20,D2,25,05,FF,6E,02,06
20,D2,3F,0A,79,64,90,10
20,D2,3F,88,7C,64,5E,12
20,D2,3F,88,7E,64,D8,0F
20,D2,3F,8D,82,64,DA,15
20,D2,7F,13,81,64,4A,1C
20,D2,7F,4F,8C,64,6A,19
20,D2,7F,51,82,64,16,1F
20,D2,9F,12,88,64,B4,18
20,D2,BF,CB,77,64,0E,15
20,D2,DF,D6,8D,64,6E,25
