b0,b1,b2,b3,b4,b5,b6,b7
D0,1F,0A,81,64,E0,0D
D0,1F,0A,81,64,E6,11
D0,1F,0A,82,64,3A,0E
D0,1F,0A,82,64,78,0D
D0,1F,0A,82,64,9C,0D
D0,1F,0A,82,64,B4,10
D0,1F,0A,82,64,EA,0D
D0,1F,0A,83,64,70,10
D0,1F,0A,83,64,72,0D
D0,1F,0A,83,64,7A,0D
D0,1F,0A,83,64,7A,13
D0,1F,0A,83,64,92,0D
D0,1F,0A,83,64,94,0D
D0,1F,0A,83,64,A2,0D
D0,1F,0A,84,64,C6,0D
D0,1F,0A,84,64,E4,0D
D0,1F,0A,84,64,EC,0D
D0,1F,0A,84,64,EE,0D
D0,1F,0A,85,64,7A,0D
D0,1F,0A,89,64,36,10
D0,1F,0A,89,64,42,0F
D0,1F,0A,8A,64,E8,12
D0,1F,0A,8B,64,C4,0D
D0,1F,0B,7B,64,06,1B
D0,1F,0B,7D,64,26,14
D0,1F,0B,7E,64,1E,13
D0,1F,0B,7F,64,BA,13
D0,1F,0B,80,64,2E,13
D0,1F,0B,80,64,2E,14
D0,1F,0B,82,64,0A,12
D0,1F,0B,82,64,A8,10
D0,1F,0B,82,64,B4,10
D0,1F,0B,82,64,BE,10
D0,1F,0B,82,64,C0,10
D0,1F,0B,82,64,DE,10
D0,1F,0B,82,64,E4,10
D0,1F,0B,82,64,FE,10
D0,1F,0C,7F,64,34,15
D0,1F,0C,80,64,26,15
D0,1F,0C,85,64,1A,15
D0,1F,0D,7E,64,3A,18
D0,1F,0D,81,64,4A,19
D0,1F,0D,82,64,A0,15
D0,1F,0D,82,64,CC,15
D0,1F,0D,83,64,B2,18
D0,1F,0D,87,64,BC,19
D0,1F,0D,8A,64,D0,1A
D0,1F,0D,8E,64,F6,23
D0,1F,0E,80,64,9E,1A
D0,1F,0F,78,64,38,1B
D0,1F,0F,78,64,8A,1B
D0,1F,0F,78,64,B2,1A
D0,1F,0F,81,64,A6,17
D0,1F,0F,82,64,52,19
D0,1F,0F,83,64,86,17
D0,1F,0F,84,64,C6,17
D0,1F,0F,8B,64,30,17
D0,1F,10,78,64,90,1B
D0,1F,10,78,64,CE,1B
D0,1F,10,78,64,D4,1C
D0,1F,10,78,64,E0,1B
D0,1F,10,80,64,4C,1A
D0,1F,10,82,64,D6,1B
D0,1F,10,86,64,12,1D
D0,1F,10,88,64,52,1D
D0,1F,10,92,64,3A,2A
D0,1F,11,87,64,68,1A
D0,1F,11,88,64,48,20
D0,1F,11,88,64,96,18
D0,1F,11,8B,64,CE,20
D0,1F,12,89,64,7E,24
D0,1F,12,92,62,0E,33
D0,1F,13,77,64,4A,1A
D0,1F,13,84,64,72,19
D0,1F,13,84,64,8E,19
D0,1F,13,8B,63,9E,31
D0,1F,13,8D,64,26,1D
D0,1F,13,8D,64,2A,1D
D0,1F,13,96,00,24,2F
D0,1F,14,77,64,BC,1C
D0,1F,14,80,64,1A,1E
D0,1F,14,82,64,9C,2D
D0,1F,14,83,64,E0,2D
D0,1F,14,88,64,96,1D
D0,1F,15,77,64,3C,1F
D0,1F,15,79,64,CC,1A
D0,1F,16,80,64,5A,20
D0,1F,17,8E,64,20,26
D0,1F,18,88,64,C2,2D
D0,1F,18,8E,64,EE,26
D0,1F,23,77,64,20,4B
D0,1F,48,7D,64,1A,12
D0,1F,48,7D,64,B0,11
D0,1F,48,7D,64,D4,11
D0,1F,48,7E,64,3A,10
D0,1F,48,7E,64,5C,10
D0,1F,48,7E,64,60,10
D0,1F,48,7E,64,62,10
D0,1F,48,7E,64,64,10
D0,1F,48,7E,64,76,10
D0,1F,48,7E,64,82,10
D0,1F,48,7E,64,88,10
D0,1F,48,7E,64,96,10
D0,1F,48,7F,64,D0,0F
D0,1F,49,7E,64,08,10
D0,1F,49,7E,64,0C,10
D0,1F,49,7E,64,F0,0F
D0,1F,49,89,64,72,10
D0,1F,4A,78,00,00,00
D0,1F,4A,78,64,EC,10
D0,1F,4A,7F,64,86,0E
D0,1F,4A,80,64,12,0E
D0,1F,4A,80,64,4C,10
D0,1F,4A,81,64,02,11
D0,1F,4A,81,64,04,11
D0,1F,4A,81,64,0E,0D
D0,1F,4A,81,64,16,11
D0,1F,4A,81,64,20,11
D0,1F,4A,81,64,30,11
D0,1F,4A,81,64,32,11
D0,1F,4A,81,64,7C,0D
D0,1F,4A,81,64,84,0D
D0,1F,4A,81,64,9E,0D
D0,1F,4A,81,64,A6,0D
D0,1F,4A,81,64,AE,0D
D0,1F,4A,81,64,BA,0D
D0,1F,4A,81,64,BA,10
D0,1F,4A,81,64,BE,0D
D0,1F,4A,81,64,C2,10
D0,1F,4A,81,64,D2,10
D0,1F,4A,81,64,D4,10
D0,1F,4A,81,64,D4,11
D0,1F,4A,81,64,DA,0D
D0,1F,4A,81,64,DC,10
D0,1F,4A,81,64,EC,0D
D0,1F,4A,81,64,EE,10
D0,1F,4A,81,64,F0,10
D0,1F,4A,81,64,F2,10
D0,1F,4A,81,64,F8,0D
D0,1F,4A,81,64,FE,0D
D0,1F,4A,82,64,08,0E
D0,1F,4A,82,64,48,0D
D0,1F,4A,82,64,72,0D
D0,1F,4A,82,64,F8,0D
D0,1F,4A,83,64,28,13
D0,1F,4A,83,64,76,13
D0,1F,4A,83,64,7C,0D
D0,1F,4A,83,64,8A,0D
D0,1F,4A,83,64,BE,13
D0,1F,4A,83,64,F2,0E
D0,1F,4A,83,64,F2,10
D0,1F,4A,84,64,BC,0D
D0,1F,4A,85,64,7C,0D
D0,1F,4A,85,64,8A,0D
D0,1F,4A,85,64,92,0D
D0,1F,4A,89,64,08,11
D0,1F,4B,78,64,24,14
D0,1F,4B,78,64,40,14
D0,1F,4B,78,64,4C,14
D0,1F,4B,82,64,B6,10
D0,1F,4B,82,64,C0,10
D0,1F,4B,82,64,CC,10
D0,1F,4B,82,64,D2,10
D0,1F,4B,86,64,D8,14
D0,1F,4C,78,64,2E,15
D0,1F,4C,78,64,36,15
D0,1F,4C,80,64,10,15
D0,1F,4C,80,64,1A,15
D0,1F,4C,82,64,58,15
D0,1F,4C,85,64,4C,15
D0,1F,4D,7F,64,A8,17
D0,1F,4D,7F,64,CA,16
D0,1F,4D,80,64,78,16
D0,1F,4D,81,64,20,1A
D0,1F,4D,83,64,FC,19
D0,1F,4D,84,64,56,19
D0,1F,4D,84,64,C8,15
D0,1F,4D,85,64,CE,15
D0,1F,4D,86,64,9C,1A
D0,1F,4E,78,64,A6,16
D0,1F,4E,80,64,72,16
D0,1F,4E,82,64,5C,16
D0,1F,4E,82,64,80,16
D0,1F,4F,78,64,6E,17
D0,1F,4F,7C,59,FC,1E
D0,1F,4F,81,64,92,17
D0,1F,4F,81,64,A4,17
D0,1F,4F,81,64,D0,23
D0,1F,4F,81,64,DA,17
D0,1F,4F,83,64,36,1C
D0,1F,4F,88,64,BA,17
D0,1F,4F,8C,64,FC,1B
D0,1F,4F,8E,64,7E,23
D0,1F,50,77,64,E8,17
D0,1F,50,80,64,20,1A
D0,1F,50,85,64,04,18
D0,1F,50,91,64,94,25
D0,1F,51,87,64,28,1A
D0,1F,51,8A,63,2C,26
D0,1F,51,93,64,AE,28
D0,1F,52,78,64,2E,19
D0,1F,52,8D,64,D8,1C
D0,1F,52,93,62,C0,32
D0,1F,53,77,64,68,29
D0,1F,53,83,64,B8,18
D0,1F,53,83,64,C8,18
D0,1F,53,87,64,18,1F
D0,1F,54,77,64,1E,1E
D0,1F,54,7F,64,80,2D
D0,1F,54,8C,64,84,21
D0,1F,54,96,00,48,2E
D0,1F,55,7D,64,38,1C
D0,1F,56,7F,64,4C,20
D0,1F,56,83,64,7E,20
D0,1F,5B,8F,64,C8,37
D0,1F,63,BE,64,6E,62
D0,1F,88,7D,64,3C,11
D0,1F,88,7D,64,4C,11
D0,1F,88,7D,64,68,11
D0,1F,88,7D,64,78,11
D0,1F,88,7E,64,0C,10
D0,1F,88,7E,64,32,10
D0,1F,88,7E,64,4A,10
D0,1F,88,7E,64,4C,10
D0,1F,88,7E,64,58,10
D0,1F,88,7F,64,B0,0F
D0,1F,89,7E,64,18,10
D0,1F,89,7E,64,7E,12
D0,1F,89,7E,64,DC,0F
D0,1F,89,7E,64,FC,0F
D0,1F,89,7F,64,F6,0F
D0,1F,89,82,64,48,10
D0,1F,89,84,64,76,0E
D0,1F,8A,7F,64,1E,12
D0,1F,8A,7F,64,7E,10
D0,1F,8A,80,64,08,0E
D0,1F,8A,80,64,56,12
D0,1F,8A,80,64,E2,0D
D0,1F,8A,81,64,0A,11
D0,1F,8A,81,64,5C,0D
D0,1F,8A,81,64,92,0D
D0,1F,8A,81,64,94,0D
D0,1F,8A,81,64,9C,0D
D0,1F,8A,81,64,A2,0D
D0,1F,8A,81,64,A4,0D
D0,1F,8A,81,64,A8,0D
D0,1F,8A,81,64,AA,0D
D0,1F,8A,81,64,AC,0D
D0,1F,8A,81,64,B0,0D
D0,1F,8A,81,64,B2,0D
D0,1F,8A,81,64,B4,0D
D0,1F,8A,81,64,BC,0D
D0,1F,8A,81,64,BE,0D
D0,1F,8A,81,64,BE,11
D0,1F,8A,81,64,C0,0D
D0,1F,8A,81,64,C2,0D
D0,1F,8A,81,64,C4,0D
D0,1F,8A,81,64,C4,10
D0,1F,8A,81,64,CA,0D
D0,1F,8A,81,64,CE,0D
D0,1F,8A,81,64,D4,0D
D0,1F,8A,81,64,D4,10
D0,1F,8A,81,64,D8,0D
D0,1F,8A,81,64,E6,0D
D0,1F,8A,81,64,E8,10
D0,1F,8A,81,64,F4,10
D0,1F,8A,82,64,4C,0D
D0,1F,8A,82,64,C0,0D
D0,1F,8A,82,64,E8,0D
D0,1F,8A,83,64,46,0D
D0,1F,8A,83,64,5E,0D
D0,1F,8A,83,64,94,0D
D0,1F,8A,83,64,B0,0D
D0,1F,8A,84,64,98,0D
D0,1F,8A,89,64,AE,11
D0,1F,8A,8A,64,8C,0F
D0,1F,8B,77,64,88,14
D0,1F,8B,7A,64,5E,19
D0,1F,8B,7F,64,A8,13
D0,1F,8B,81,64,06,12
D0,1F,8B,81,64,18,12
D0,1F,8B,81,64,60,12
D0,1F,8C,79,64,1C,15
D0,1F,8C,80,64,10,15
D0,1F,8C,84,64,D4,14
D0,1F,8D,76,64,CC,1B
D0,1F,8D,77,64,1A,16
D0,1F,8D,78,64,E0,15
D0,1F,8D,7B,64,4C,15
D0,1F,8D,7D,64,7C,18
D0,1F,8D,7D,64,FA,17
D0,1F,8D,80,64,28,17
D0,1F,8D,80,64,5E,1A
D0,1F,8D,80,64,CA,15
D0,1F,8D,81,64,BE,15
D0,1F,8D,81,64,C0,15
D0,1F,8D,82,64,40,16
D0,1F,8D,82,64,9A,15
D0,1F,8D,82,64,D4,15
D0,1F,8D,85,61,50,19
D0,1F,8D,89,64,16,1B
D0,1F,8E,78,64,BC,16
D0,1F,8E,7D,64,4A,16
D0,1F,8E,83,64,48,17
D0,1F,8F,82,64,90,17
D0,1F,8F,88,64,5A,2A
D0,1F,8F,8C,63,2E,1D
D0,1F,90,7C,62,44,1B
D0,1F,90,7F,64,92,19
D0,1F,90,83,64,34,18
D0,1F,90,86,64,3A,24
D0,1F,90,89,64,38,23
D0,1F,91,77,64,A2,22
D0,1F,91,83,64,02,1F
D0,1F,92,77,64,00,24
D0,1F,92,77,64,CC,23
D0,1F,92,7F,64,C2,24
D0,1F,92,88,64,84,24
D0,1F,92,88,64,D4,24
D0,1F,92,8A,64,72,25
D0,1F,92,8C,64,10,19
D0,1F,92,8C,64,58,19
D0,1F,93,77,64,8C,1B
D0,1F,93,77,64,A8,1B
D0,1F,93,83,64,78,18
D0,1F,93,85,64,2E,29
D0,1F,93,85,64,F4,28
D0,1F,93,95,00,66,2E
D0,1F,94,83,64,DA,1D
D0,1F,94,96,00,00,2F
D0,1F,98,8D,64,70,2B
D0,1F,9C,95,64,36,40
D0,1F,A4,77,64,12,56
D0,1F,C8,7D,64,08,11
D0,1F,C8,7D,64,10,11
D0,1F,C8,7D,64,1E,11
D0,1F,C8,7D,64,74,11
D0,1F,C8,7D,64,88,11
D0,1F,C8,7D,64,A6,11
D0,1F,C8,7D,64,EC,10
D0,1F,C8,7E,64,04,10
D0,1F,C8,7E,64,0E,10
D0,1F,C8,7E,64,12,10
D0,1F,C8,7E,64,16,10
D0,1F,C8,7E,64,1C,10
D0,1F,C8,7E,64,20,10
D0,1F,C8,7E,64,28,10
D0,1F,C8,7E,64,2E,10
D0,1F,C8,7E,64,30,10
D0,1F,C8,7E,64,32,10
D0,1F,C8,7E,64,3C,10
D0,1F,C8,7E,64,3E,10
D0,1F,C8,7E,64,A2,0F
D0,1F,C8,7E,64,DA,0F
D0,1F,C8,7E,64,F2,0F
D0,1F,C8,7E,64,FA,0F
D0,1F,C8,7E,64,FC,0F
D0,1F,C8,7E,64,FE,0F
D0,1F,C9,7E,64,0C,10
D0,1F,C9,7E,64,AE,0F
D0,1F,C9,7E,64,FA,0F
D0,1F,C9,84,64,70,0E
D0,1F,CA,77,64,00,00
D0,1F,CA,77,64,F6,01
D0,1F,CA,78,64,56,10
D0,1F,CA,7E,64,D0,0F
D0,1F,CA,7F,63,C0,12
D0,1F,CA,7F,64,32,10
D0,1F,CA,7F,64,38,0E
D0,1F,CA,7F,64,3C,10
D0,1F,CA,7F,64,54,0E
D0,1F,CA,7F,64,7A,10
D0,1F,CA,7F,64,BC,12
D0,1F,CA,80,64,00,11
D0,1F,CA,80,64,0C,0E
D0,1F,CA,80,64,10,0E
D0,1F,CA,80,64,16,0E
D0,1F,CA,80,64,C0,11
D0,1F,CA,80,64,C8,11
D0,1F,CA,80,64,D8,0D
D0,1F,CA,80,64,E0,0D
D0,1F,CA,80,64,EC,0D
D0,1F,CA,80,64,FA,0D
D0,1F,CA,81,64,6A,13
D0,1F,CA,81,64,6C,0D
D0,1F,CA,81,64,70,0D
D0,1F,CA,81,64,74,0D
D0,1F,CA,81,64,88,0D
D0,1F,CA,81,64,8A,0D
D0,1F,CA,81,64,8E,0D
D0,1F,CA,81,64,92,0D
D0,1F,CA,81,64,94,0D
D0,1F,CA,81,64,96,0D
D0,1F,CA,81,64,98,0D
D0,1F,CA,81,64,9A,0D
D0,1F,CA,81,64,9C,0D
D0,1F,CA,81,64,A0,0D
D0,1F,CA,81,64,A6,0D
D0,1F,CA,81,64,B2,0D
D0,1F,CA,81,64,C6,0D
D0,1F,CA,81,64,C8,0D
D0,1F,CA,81,64,D2,0D
D0,1F,CA,81,64,D8,0D
D0,1F,CA,81,64,DC,0D
D0,1F,CA,81,64,DE,0D
D0,1F,CA,81,64,EA,0D
D0,1F,CA,82,64,18,11
D0,1F,CA,82,64,AE,0D
D0,1F,CA,82,64,C0,0D
D0,1F,CA,83,64,A0,0D
D0,1F,CA,83,64,E2,0C
D0,1F,CB,7D,64,30,13
D0,1F,CB,7E,64,7C,13
D0,1F,CB,80,64,42,15
D0,1F,CB,80,64,D2,13
D0,1F,CB,81,64,62,14
D0,1F,CB,85,64,F2,14
D0,1F,CB,87,64,14,13
D0,1F,CB,8C,64,96,14
D0,1F,CC,77,64,46,15
D0,1F,CC,83,64,74,15
D0,1F,CC,84,64,10,15
D0,1F,CD,7D,64,18,18
D0,1F,CD,7D,64,4E,18
D0,1F,CD,7D,64,92,17
D0,1F,CD,7D,64,DC,16
D0,1F,CD,7F,64,30,16
D0,1F,CD,81,64,B2,15
D0,1F,CD,81,64,B8,15
D0,1F,CD,81,64,C0,15
D0,1F,CD,81,64,CC,15
D0,1F,CD,82,64,0A,16
D0,1F,CD,84,64,C2,15
D0,1F,CE,7B,64,8A,23
D0,1F,CF,75,64,B0,23
D0,1F,CF,75,64,D4,23
D0,1F,CF,78,64,E6,1A
D0,1F,CF,7E,64,FA,18
D0,1F,CF,83,64,62,19
D0,1F,CF,83,64,76,17
D0,1F,CF,83,64,84,19
D0,1F,CF,8B,64,1C,1C
D0,1F,D0,78,64,26,1B
D0,1F,D0,78,64,E8,1A
D0,1F,D0,7E,64,82,1D
D0,1F,D0,82,64,AE,18
D0,1F,D0,83,5B,64,22
D0,1F,D0,87,64,1E,23
D0,1F,D1,77,64,02,1E
D0,1F,D1,86,64,F6,1A
D0,1F,D1,87,64,DC,18
D0,1F,D2,7F,64,6C,24
D0,1F,D3,83,64,54,19
D0,1F,D3,83,64,72,18
D0,1F,D3,83,64,9A,1C
D0,1F,D3,83,64,BC,18
D0,1F,D3,87,64,2A,29
D0,1F,D3,91,62,F6,33
D0,1F,D3,95,00,14,2F
D0,1F,D3,95,00,32,2F
D0,1F,D3,95,00,7E,2F
D0,1F,D4,80,64,9A,2D
D0,1F,D4,80,64,B4,2D
D0,1F,D4,80,64,F6,2D
D0,1F,D4,82,64,B2,2D
D0,1F,D4,86,64,10,22
D0,1F,D5,85,64,D6,24
D0,1F,D6,81,64,BE,26
D0,1F,D6,8B,64,F6,30
D0,1F,D6,8C,64,88,23
D0,1F,D8,8D,64,74,26
D0,1F,DB,90,64,92,39
D0,1F,E6,76,64,2A,50
D0,3F,08,7C,64,4A,12
D0,3F,08,7E,64,80,10
D0,3F,08,7F,64,08,10
D0,3F,08,7F,64,50,0F
D0,3F,08,7F,64,58,0F
D0,3F,08,7F,64,66,0F
D0,3F,08,7F,64,68,0F
D0,3F,08,7F,64,6E,0F
D0,3F,08,7F,64,70,0F
D0,3F,08,7F,64,72,0F
D0,3F,08,7F,64,76,0F
D0,3F,08,7F,64,7A,0F
D0,3F,08,7F,64,80,0F
D0,3F,08,7F,64,86,0F
D0,3F,08,7F,64,88,0F
D0,3F,08,7F,64,8A,0F
D0,3F,08,7F,64,8C,0F
D0,3F,08,7F,64,90,0F
D0,3F,08,7F,64,92,0F
D0,3F,08,7F,64,94,0F
D0,3F,08,7F,64,96,0F
D0,3F,08,7F,64,9E,0F
D0,3F,08,7F,64,A6,0F
D0,3F,08,7F,64,AC,0F
D0,3F,08,7F,64,F6,0F
D0,3F,08,7F,64,F8,0F
D0,3F,08,7F,64,FA,0F
D0,3F,08,7F,64,FC,0F
D0,3F,09,7E,64,1E,10
D0,3F,0A,78,64,D0,11
D0,3F,0A,78,64,E6,11
D0,3F,0A,79,64,9C,10
D0,3F,0A,79,64,FC,10
D0,3F,0A,7C,64,20,10
D0,3F,0A,7E,64,BC,10
D0,3F,0A,7F,64,7C,12
D0,3F,0A,80,64,04,11
D0,3F,0A,81,64,02,0D
D0,3F,0A,81,64,0C,11
D0,3F,0A,81,64,34,0D
D0,3F,0A,81,64,38,11
D0,3F,0A,81,64,3A,11
D0,3F,0A,81,64,40,11
D0,3F,0A,81,64,44,11
D0,3F,0A,81,64,46,11
D0,3F,0A,81,64,48,11
D0,3F,0A,81,64,4A,11
D0,3F,0A,81,64,4C,11
D0,3F,0A,81,64,50,11
D0,3F,0A,81,64,52,11
D0,3F,0A,81,64,54,11
D0,3F,0A,81,64,5A,0D
D0,3F,0A,81,64,5E,11
D0,3F,0A,81,64,62,0D
D0,3F,0A,81,64,64,0D
D0,3F,0A,81,64,66,0D
D0,3F,0A,81,64,6C,0D
D0,3F,0A,81,64,6E,0D
D0,3F,0A,81,64,6E,11
D0,3F,0A,81,64,70,0D
D0,3F,0A,81,64,74,0D
D0,3F,0A,81,64,74,11
D0,3F,0A,81,64,94,0D
D0,3F,0A,81,64,A4,11
D0,3F,0A,81,64,FC,0D
D0,3F,0A,81,64,FE,11
D0,3F,0A,82,64,00,0D
D0,3F,0A,82,64,10,0D
D0,3F,0A,82,64,18,0D
D0,3F,0A,82,64,2A,0D
D0,3F,0A,82,64,40,0D
D0,3F,0A,82,64,40,11
D0,3F,0A,82,64,50,11
D0,3F,0A,82,64,5C,11
D0,3F,0A,82,64,B4,0C
D0,3F,0A,82,64,C2,10
D0,3F,0A,82,64,C4,0C
D0,3F,0A,82,64,EC,0C
D0,3F,0A,82,64,FA,0C
D0,3F,0A,82,64,FE,0C
D0,3F,0A,83,64,36,0D
D0,3F,0A,84,64,5E,14
D0,3F,0A,89,64,34,12
D0,3F,0B,7D,64,58,14
D0,3F,0B,7F,64,04,14
D0,3F,0B,7F,64,2A,14
D0,3F,0B,81,64,28,14
D0,3F,0B,82,64,12,11
D0,3F,0B,82,64,DA,14
D0,3F,0B,82,64,F4,10
D0,3F,0B,82,64,FA,10
D0,3F,0B,87,64,5C,14
D0,3F,0C,80,63,D4,14
D0,3F,0C,86,64,CC,15
D0,3F,0D,78,64,22,16
D0,3F,0D,7D,64,7C,1C
D0,3F,0D,7F,64,58,19
D0,3F,0D,80,64,F2,15
D0,3F,0D,82,64,B2,15
D0,3F,0D,86,64,04,1C
D0,3F,0D,86,64,62,16
D0,3F,0D,8C,64,CA,19
D0,3F,0E,80,64,62,16
D0,3F,0E,83,64,FC,16
D0,3F,0E,8B,64,A8,16
D0,3F,0F,78,64,6A,18
D0,3F,0F,79,64,7E,17
D0,3F,0F,82,64,5A,17
D0,3F,0F,83,64,86,17
D0,3F,10,78,64,3C,1C
D0,3F,10,78,64,4C,1C
D0,3F,10,81,64,D2,1B
D0,3F,10,82,64,C2,17
D0,3F,10,83,64,0E,18
D0,3F,11,78,64,DE,1E
D0,3F,11,79,64,5A,1F
D0,3F,11,89,64,74,21
D0,3F,11,89,64,B0,21
D0,3F,11,8B,64,E6,20
D0,3F,12,79,64,BC,19
D0,3F,12,82,64,D0,25
D0,3F,12,88,64,24,25
D0,3F,12,8C,64,D0,26
D0,3F,13,77,64,0E,1B
D0,3F,13,77,64,60,1B
D0,3F,13,77,64,8E,1A
D0,3F,13,77,64,C4,1A
D0,3F,13,84,64,2E,19
D0,3F,13,84,64,74,19
D0,3F,13,84,64,8E,19
D0,3F,13,84,64,C8,19
D0,3F,13,8C,63,AE,31
D0,3F,13,8D,64,62,1D
D0,3F,13,95,00,0A,33
D0,3F,13,96,00,2E,2F
D0,3F,13,96,00,6A,2E
D0,3F,13,96,00,AC,2E
D0,3F,13,96,00,BA,2E
D0,3F,14,8D,64,F0,1E
D0,3F,15,77,64,4E,1F
D0,3F,15,7D,64,32,27
D0,3F,16,85,64,F2,29
D0,3F,18,8E,64,AC,26
D0,3F,1F,A3,64,5E,4D
D0,3F,25,77,64,D2,4D
D0,3F,48,7D,64,F2,11
D0,3F,48,7E,64,00,10
D0,3F,48,7E,64,0E,10
D0,3F,48,7E,64,10,10
D0,3F,48,7E,64,16,10
D0,3F,48,7E,64,1C,10
D0,3F,48,7E,64,56,10
D0,3F,48,7E,64,F2,0F
D0,3F,48,7E,64,F8,0F
D0,3F,48,7F,64,58,0F
D0,3F,48,7F,64,6A,0F
D0,3F,48,7F,64,6C,0F
D0,3F,4A,77,64,0C,13
D0,3F,4A,7D,64,F2,12
D0,3F,4A,7E,64,56,0F
D0,3F,4A,7F,64,D2,10
D0,3F,4A,7F,64,EE,10
D0,3F,4A,81,64,00,11
D0,3F,4A,81,64,02,0D
D0,3F,4A,81,64,02,11
D0,3F,4A,81,64,06,0D
D0,3F,4A,81,64,06,11
D0,3F,4A,81,64,08,11
D0,3F,4A,81,64,0A,11
D0,3F,4A,81,64,0E,11
D0,3F,4A,81,64,10,11
D0,3F,4A,81,64,12,11
D0,3F,4A,81,64,14,11
D0,3F,4A,81,64,16,11
D0,3F,4A,81,64,18,11
D0,3F,4A,81,64,1A,11
D0,3F,4A,81,64,1C,11
D0,3F,4A,81,64,1E,11
D0,3F,4A,81,64,22,11
D0,3F,4A,81,64,24,11
D0,3F,4A,81,64,26,11
D0,3F,4A,81,64,28,0D
D0,3F,4A,81,64,28,11
D0,3F,4A,81,64,2C,11
D0,3F,4A,81,64,2E,11
D0,3F,4A,81,64,32,11
D0,3F,4A,81,64,34,11
D0,3F,4A,81,64,36,11
D0,3F,4A,81,64,38,0D
D0,3F,4A,81,64,38,11
D0,3F,4A,81,64,3E,11
D0,3F,4A,81,64,44,11
D0,3F,4A,81,64,4A,0D
D0,3F,4A,81,64,4C,11
D0,3F,4A,81,64,4E,0D
D0,3F,4A,81,64,50,11
D0,3F,4A,81,64,54,11
D0,3F,4A,81,64,56,11
D0,3F,4A,81,64,58,11
D0,3F,4A,81,64,5E,11
D0,3F,4A,81,64,60,11
D0,3F,4A,81,64,70,0D
D0,3F,4A,81,64,76,11
D0,3F,4A,81,64,9A,0C
D0,3F,4A,81,64,A8,0C
D0,3F,4A,81,64,B4,0C
D0,3F,4A,81,64,CE,11
D0,3F,4A,81,64,D8,11
D0,3F,4A,81,64,DA,0C
D0,3F,4A,81,64,DE,0C
D0,3F,4A,81,64,E0,0C
D0,3F,4A,81,64,E4,10
D0,3F,4A,81,64,EA,10
D0,3F,4A,81,64,EC,10
D0,3F,4A,81,64,F0,10
D0,3F,4A,81,64,F8,10
D0,3F,4A,81,64,FA,10
D0,3F,4A,81,64,FC,10
D0,3F,4A,82,64,A0,0C
D0,3F,4A,82,64,B4,12
D0,3F,4A,82,64,CC,0C
D0,3F,4A,82,64,DE,0C
D0,3F,4A,82,64,F2,0C
D0,3F,4A,83,64,62,0D
D0,3F,4A,83,64,EA,0C
D0,3F,4A,84,64,04,13
D0,3F,4A,85,64,74,0D
D0,3F,4A,85,64,84,0D
D0,3F,4B,78,64,38,14
D0,3F,4B,78,64,88,14
D0,3F,4B,80,64,82,13
D0,3F,4C,78,64,32,15
D0,3F,4C,80,64,62,15
D0,3F,4D,82,64,14,16
D0,3F,4D,85,64,86,16
D0,3F,4D,8C,64,08,18
D0,3F,4E,82,64,80,16
D0,3F,4E,82,64,96,16
D0,3F,4E,82,64,A8,16
D0,3F,4E,89,64,FE,1C
D0,3F,4E,8C,64,2E,1D
D0,3F,4F,78,64,46,18
D0,3F,4F,78,64,D2,17
D0,3F,4F,81,64,2C,1C
