time,actual,predicted,delta,counter,b0,b1,b2,b3,b4,b5,b6,b7,rpm,stat,dyn
1166728,192,192,0,9,198,217,31,93,153,100,44,68,4363.0,232,104
1166737,192,192,0,10,229,218,63,221,153,100,102,68,4377.5,233,106
1166748,192,192,0,11,172,219,95,221,153,100,192,68,4400.0,234,106
1166759,192,192,0,12,89,220,127,29,154,100,224,68,4408.0,235,107
1166768,192,192,0,13,180,221,127,29,154,100,22,69,4421.5,235,107
1166779,192,192,0,14,33,222,95,93,154,100,94,69,4439.5,234,108
1166788,192,192,0,15,62,223,127,157,154,100,150,69,4453.5,235,109
1166798,192,192,0,0,202,208,159,221,154,100,198,69,4465.5,236,110
1166808,192,192,0,1,163,209,159,221,154,100,244,69,4477.0,236,110
1166819,192,192,0,2,181,210,159,29,155,100,48,70,4492.0,236,111
1166828,192,192,0,3,8,211,191,29,155,100,116,70,4509.0,237,111
1166838,192,192,0,4,2,212,191,157,155,100,164,70,4521.0,237,113
1166848,192,192,0,5,174,213,191,157,155,100,208,70,4532.0,237,113
1166859,192,192,0,6,6,214,191,221,155,100,24,71,4550.0,237,114
1166869,192,192,0,7,189,215,223,29,156,100,68,71,4561.0,238,115
1166879,192,192,0,8,66,216,223,157,156,100,104,71,4570.0,238,117
1166888,192,192,0,9,74,217,191,157,156,100,190,71,4591.5,237,117
1166898,192,192,0,10,140,218,223,93,157,100,254,71,4607.5,238,120
1166908,192,192,0,11,52,219,223,93,157,100,108,72,4635.0,238,120
1166919,192,192,0,12,56,220,31,30,158,100,174,72,4651.5,240,123
1166929,192,192,0,13,120,221,31,94,158,100,198,72,4657.5,240,124
1166939,192,192,0,14,27,222,63,158,158,100,18,73,4676.5,241,125
1166948,192,192,0,15,182,223,95,222,158,100,88,73,4694.0,242,126
1166959,192,192,0,0,17,208,95,94,159,100,158,73,4711.5,242,128
1166968,192,192,0,1,126,209,127,158,159,100,218,73,4726.5,243,129
1180719,192,192,0,0,167,208,255,215,154,100,74,64,4114.5,191,110
1180728,192,192,0,1,110,209,127,152,154,100,138,66,4258.5,195,109
1180739,192,30,222,2,242,210,255,152,145,100,210,66,4276.5,199,73
