time,actual,predicted,delta,counter,b0,b1,b2,b3,b4,b5,b6,b7,rpm,stat,dyn
1032818,192,30,222,10,198,218,191,30,144,100,180,65,4205.0,245,67
1032828,192,30,222,11,223,219,255,94,144,100,96,66,4248.0,247,68
1032838,192,30,222,12,246,220,255,95,144,100,90,66,4246.5,255,68
1032848,192,30,222,13,189,221,255,159,144,100,174,65,4203.5,255,69
1032858,192,30,222,14,107,222,223,223,144,100,30,65,4167.5,254,70
1032868,192,30,222,15,135,223,191,31,145,100,108,64,4123.0,253,71
1032878,30,192,222,0,44,208,191,95,145,100,246,63,4093.5,253,72
1032888,30,192,222,1,127,209,127,159,145,100,168,63,4074.0,251,73
1032898,30,192,222,2,93,210,127,223,145,100,138,63,4066.5,251,74
1032908,30,192,222,3,41,211,127,223,145,100,102,63,4057.5,251,74
1032917,30,192,222,4,13,212,95,223,145,100,84,63,4053.0,250,74
1032928,30,192,222,5,127,213,127,31,146,100,86,63,4053.5,251,75
1032938,30,192,222,6,165,214,255,30,146,100,76,63,4051.0,247,75
1032947,30,192,222,7,203,215,31,31,146,100,100,63,4057.0,248,75
1032958,30,192,222,8,74,216,31,31,146,100,140,63,4067.0,248,75
1032969,30,192,222,9,203,217,31,31,146,100,174,63,4075.5,248,75
1032977,30,192,222,10,136,218,31,31,146,100,172,63,4075.0,248,75
1032988,30,192,222,11,125,219,95,95,146,100,174,63,4075.5,250,76
1032998,30,192,222,12,71,220,95,95,146,100,168,63,4074.0,250,76
1033008,30,192,222,13,187,221,95,95,146,100,136,63,4066.0,250,76
1033018,30,192,222,14,254,222,95,95,146,100,110,63,4059.5,250,76
1033028,30,192,222,15,113,223,95,95,146,100,110,63,4059.5,250,76
1033038,30,192,222,0,112,208,31,95,146,100,102,63,4057.5,248,76
1033048,30,192,222,1,22,209,31,95,146,100,100,63,4057.0,248,76
1033058,30,192,222,2,62,210,31,95,146,100,114,63,4060.5,248,76
1033068,30,192,222,3,233,211,31,95,146,100,118,63,4061.5,248,76
1033078,30,192,222,4,218,212,31,95,146,100,94,63,4055.5,248,76
1033088,30,192,222,5,192,213,255,94,146,100,130,63,4064.5,247,76
1033098,30,192,222,6,96,214,255,94,146,100,154,63,4070.5,247,76
1033107,30,192,222,7,117,215,255,94,146,100,154,63,4070.5,247,76
1033118,30,192,222,8,12,216,255,94,146,100,164,63,4073.0,247,76
1033128,30,192,222,9,14,217,255,94,146,100,172,63,4075.0,247,76
1033138,30,192,222,10,214,218,31,95,146,100,150,63,4069.5,248,76
1033148,30,192,222,11,27,219,31,95,146,100,150,63,4069.5,248,76
1033158,30,192,222,12,77,220,31,95,146,100,154,63,4070.5,248,76
1033168,30,192,222,13,210,221,31,95,146,100,128,63,4064.0,248,76
1033178,30,192,222,14,27,222,31,95,146,100,124,63,4063.0,248,76
1033188,30,192,222,15,11,223,255,94,146,100,128,63,4064.0,247,76
1033198,30,192,222,0,220,208,255,94,146,100,106,63,4058.5,247,76
1033208,30,192,222,1,249,209,255,94,146,100,144,63,4068.0,247,76
1033218,30,192,222,2,62,210,255,94,146,100,166,63,4073.5,247,76
1033228,30,192,222,3,240,211,255,30,146,100,164,63,4073.0,247,75
1033237,30,192,222,4,121,212,31,95,146,100,182,63,4077.5,248,76
1033248,30,192,222,5,185,213,31,95,146,100,200,63,4082.0,248,76
1033258,30,192,222,6,7,214,31,95,146,100,176,63,4076.0,248,76
1033267,30,192,222,7,70,215,31,95,146,100,190,63,4079.5,248,76
1033278,30,192,222,8,193,216,31,159,146,100,204,63,4083.0,248,77
1033288,30,192,222,9,23,217,63,223,146,100,174,63,4075.5,249,78
1033298,30,192,222,10,46,218,63,31,147,100,180,63,4077.0,249,79
1033308,30,192,222,11,153,219,63,159,147,100,180,63,4077.0,249,81
1033318,30,192,222,12,60,220,63,31,148,100,150,63,4069.5,249,83
1033407,192,30,222,5,253,213,255,212,148,100,16,64,4100.0,167,86
1033418,192,30,222,6,26,214,255,212,148,100,52,64,4109.0,167,86
1033428,192,30,222,7,226,215,255,212,148,100,118,64,4125.5,167,86
1033438,192,30,222,8,112,216,255,148,147,100,156,64,4135.0,167,81
1033448,192,30,222,9,216,217,255,148,147,100,234,64,4154.5,167,81
1033458,192,30,222,10,97,218,31,85,147,100,50,65,4172.5,168,80
1033470,192,30,222,11,97,219,63,85,147,100,94,65,4183.5,169,80
1033478,192,30,222,12,224,220,63,149,147,100,74,65,4178.5,169,81
1033488,192,30,222,13,176,221,95,149,147,100,12,66,4227.0,170,81
1033498,192,30,222,14,134,222,191,213,147,100,28,67,4295.0,173,82
1033508,192,30,222,15,171,223,127,214,147,100,194,65,4208.5,179,82
1033517,192,30,222,0,212,208,223,85,147,100,64,64,4112.0,174,80
1033528,192,30,222,1,96,209,255,20,147,100,6,65,4161.5,167,79
1033538,192,30,222,2,71,210,191,21,148,100,24,65,4166.0,173,83
1033548,192,30,222,3,32,211,255,213,147,100,74,64,4114.5,175,82
1033598,192,30,222,8,219,216,255,85,148,100,32,64,4104.0,175,84
1033608,192,30,222,9,17,217,95,86,148,100,98,64,4120.5,178,84
1033618,192,30,222,10,209,218,127,150,148,100,154,64,4134.5,179,85
1033628,192,30,222,11,86,219,191,150,148,100,194,64,4144.5,181,85
1033638,192,30,222,12,68,220,223,150,148,100,186,64,4142.5,182,85
1033648,192,30,222,13,119,221,255,86,148,100,168,64,4138.0,183,84
1033657,192,30,222,14,246,222,31,151,148,100,176,64,4140.0,184,85
1033668,192,30,222,15,82,223,63,151,148,100,106,64,4122.5,185,85
1033678,192,30,222,0,250,208,31,151,148,100,84,64,4117.0,184,85
1033688,192,30,222,1,114,209,127,151,148,100,92,64,4119.0,187,85
1033697,192,30,222,2,73,210,127,23,149,100,92,64,4119.0,187,87
1033718,192,30,222,4,175,212,31,88,149,100,162,64,4136.5,192,88
1033728,192,30,222,5,136,213,159,88,149,100,154,64,4134.5,196,88
1033738,192,30,222,6,107,214,127,88,149,100,160,64,4136.0,195,88
1033748,192,30,222,7,228,215,255,88,149,100,188,64,4143.0,199,88
1033758,192,30,222,8,9,216,31,153,149,100,182,64,4141.5,200,89
1033768,192,30,222,9,200,217,95,153,149,100,200,64,4146.0,202,89
1033778,192,30,222,10,161,218,127,25,150,100,248,64,4158.0,203,91
1033788,192,30,222,11,20,219,255,25,150,100,16,65,4164.0,207,91
1033798,192,30,222,12,64,220,255,25,150,100,248,64,4158.0,207,91
1033808,192,30,222,13,10,221,63,26,150,100,6,65,4161.5,209,91
1033818,192,30,222,14,78,222,63,154,150,100,28,65,4167.0,209,93
1033828,192,30,222,15,187,223,191,154,150,100,16,65,4164.0,213,93
1033838,192,30,222,0,101,208,191,154,150,100,234,64,4154.5,213,93
1033848,192,30,222,1,26,209,255,154,150,100,232,64,4154.0,215,93
1033858,192,30,222,2,119,210,255,26,151,100,2,65,4160.5,215,95
1033868,192,30,222,3,114,211,127,27,151,100,24,65,4166.0,219,95
1033878,192,30,222,4,211,212,127,27,151,100,74,65,4178.5,219,95
1033888,192,30,222,5,119,213,191,91,151,100,94,65,4183.5,221,96
1033898,192,30,222,6,28,214,191,155,151,100,92,65,4183.0,221,97
1033908,192,30,222,7,219,215,63,156,151,100,102,65,4185.5,225,97
1033917,192,30,222,8,140,216,63,220,151,100,106,65,4186.5,225,98
1033928,192,30,222,9,179,217,127,220,151,100,100,65,4185.0,227,98
1033938,192,30,222,10,1,218,127,28,152,100,94,65,4183.5,227,99
1033948,192,30,222,11,121,219,223,28,152,100,92,65,4183.0,230,99
1033958,192,30,222,12,11,220,223,28,152,100,86,65,4181.5,230,99
1033968,192,30,222,13,32,221,31,29,152,100,106,65,4186.5,232,99
1033978,192,30,222,14,195,222,63,93,152,100,140,65,4195.0,233,100
1033988,192,30,222,15,154,223,159,93,152,100,180,65,4205.0,236,100
1033998,192,30,222,0,57,208,159,157,152,100,174,65,4203.5,236,101
1034008,192,30,222,1,96,209,223,157,152,100,200,65,4210.0,238,101
1034018,192,30,222,2,173,210,223,221,152,100,202,65,4210.5,238,102
1034028,192,30,222,3,14,211,63,222,152,100,202,65,4210.5,241,102
1035738,154,192,90,14,0,222,223,96,153,100,24,78,4998.0,262,104
1035747,154,192,90,15,139,223,127,224,152,100,112,77,4956.0,259,102
1035758,154,192,90,0,114,208,95,96,152,100,254,76,4927.5,258,100
1035769,154,192,90,1,139,209,95,224,147,100,136,76,4898.0,258,82
1035778,154,192,90,2,230,210,63,96,147,100,22,76,4869.5,257,80
1035788,154,192,90,3,140,211,191,160,147,100,132,75,4833.0,261,81
1035798,154,192,90,4,66,212,255,224,146,100,230,74,4793.5,263,78
1035808,154,192,90,5,85,213,223,32,146,100,108,74,4763.0,262,75
1035818,154,192,90,6,59,214,191,96,145,100,252,73,4735.0,261,72
1035827,154,30,132,7,52,215,159,224,144,100,144,73,4708.0,260,70
1035838,154,30,132,8,255,216,159,33,144,100,36,73,4681.0,268,67
1035848,67,199,132,9,96,217,127,97,143,100,170,72,4650.5,267,64
1035858,67,199,132,10,27,218,95,225,142,100,226,73,4728.5,266,62
1035868,67,199,132,11,70,219,255,33,142,100,78,74,4755.5,271,59
1035878,67,199,132,12,15,220,63,98,141,100,210,74,4788.5,273,56
1035888,67,199,132,13,71,221,127,163,140,100,70,75,4817.5,283,53
1035898,67,199,132,14,47,222,191,227,139,100,54,75,4813.5,285,50
1035908,67,199,132,15,194,223,159,99,139,100,28,75,4807.0,284,48
1035919,67,199,132,0,243,208,159,227,138,100,226,74,4792.5,284,46
1035928,67,199,132,1,240,209,127,35,138,100,154,74,4774.5,283,43
1035938,67,199,132,2,42,210,127,163,137,100,70,74,4753.5,283,41
1035948,67,199,132,3,130,211,95,35,137,100,254,73,4735.5,282,39
1035958,67,199,132,4,53,212,31,163,136,100,184,73,4718.0,280,37
1035968,67,199,132,5,57,213,255,34,136,100,110,73,4699.5,279,35
1035978,67,199,132,6,152,214,223,162,135,100,34,73,4680.5,278,33
1035988,67,199,132,7,101,215,95,98,135,100,238,72,4667.5,274,32
1035998,67,199,132,8,141,216,63,226,134,100,198,72,4657.5,273,30
1036008,67,199,132,9,180,217,31,98,134,100,184,72,4654.0,272,28
1036018,67,199,132,10,199,218,31,226,133,100,192,72,4656.0,272,26
1036028,67,199,132,11,43,219,31,162,133,100,194,72,4656.5,272,25
1036038,67,199,132,12,81,220,31,34,133,100,162,72,4648.5,272,23
1036049,67,199,132,13,25,221,31,162,132,100,184,72,4654.0,272,21
1036057,67,199,132,14,126,222,31,98,132,100,194,72,4656.5,272,20
1036067,67,199,132,15,168,223,63,226,131,100,126,72,4639.5,273,18
1036078,67,199,132,0,57,208,255,161,131,100,76,72,4627.0,271,17
1036087,67,199,132,1,209,209,127,33,131,100,58,72,4622.5,267,15
1036098,67,199,132,2,144,210,127,225,130,100,6,72,4609.5,267,14
1036108,67,199,132,3,21,211,95,161,130,100,216,71,4598.0,266,13
1036119,67,199,132,4,246,212,95,33,130,100,142,71,4579.5,266,11
1036128,67,199,132,5,189,213,63,225,129,100,78,71,4563.5,265,10
1036138,67,199,132,6,153,214,255,160,129,100,34,71,4552.5,263,9
1036148,67,199,132,7,89,215,255,96,129,100,222,70,4535.5,263,8
1036159,67,199,132,8,100,216,223,32,129,100,146,70,4516.5,262,7
1036168,67,199,132,9,66,217,191,224,128,100,82,70,4500.5,261,6
1036178,67,199,132,10,38,218,159,160,128,100,24,70,4486.0,260,5
1036188,67,199,132,11,182,219,31,96,128,100,216,69,4470.0,256,4
1036199,25,199,222,12,127,220,255,31,128,100,130,69,4448.5,255,3
1149068,237,188,81,3,159,211,127,211,123,95,90,41,2646.5,155,-14
1149078,237,188,81,4,191,212,159,211,123,95,154,41,2662.5,156,-14
1149087,237,188,81,5,180,213,31,148,123,95,216,41,2678.0,160,-15
1149098,237,188,81,6,128,214,63,148,123,95,240,41,2684.0,161,-15
1158538,201,246,63,6,189,214,95,208,124,97,70,31,2001.5,130,-10
1158547,124,246,138,7,63,215,159,208,124,96,208,31,2036.0,132,-10
1166518,192,30,222,4,28,212,127,28,151,100,4,64,4097.0,227,95
1166529,192,30,222,5,45,213,127,28,151,100,58,64,4110.5,227,95
1166538,192,30,222,6,241,214,95,92,151,100,84,64,4117.0,226,96
1166548,192,30,222,7,216,215,95,92,151,100,148,64,4133.0,226,96
1166558,192,30,222,8,78,216,95,156,151,100,182,64,4141.5,226,97
1166568,192,30,222,9,2,217,127,156,151,100,248,64,4158.0,227,97
1166578,192,30,222,10,175,218,159,220,151,100,70,65,4177.5,228,98
1166588,192,30,222,11,91,219,127,156,151,100,88,65,4182.0,227,97
1166598,192,30,222,12,16,220,127,220,151,100,150,65,4197.5,227,98
1166608,192,30,222,13,246,221,159,220,151,100,200,65,4210.0,228,98
1166618,192,30,222,14,122,222,191,28,152,100,254,65,4223.5,229,99
1166628,192,30,222,15,197,223,159,28,152,100,20,66,4229.0,228,99
1166638,192,30,222,0,92,208,159,28,152,100,84,66,4245.0,228,99
1166648,192,30,222,1,53,209,191,28,152,100,138,66,4258.5,229,99
1166658,192,30,222,2,67,210,191,156,152,100,154,66,4262.5,229,101
1166668,192,30,222,3,121,211,191,156,152,100,220,66,4279.0,229,101
1166679,192,30,222,4,18,212,223,156,152,100,4,67,4289.0,230,101
1166688,192,30,222,5,156,213,255,156,152,100,60,67,4303.0,231,101
1167218,222,132,90,10,236,218,95,224,169,100,58,81,5198.5,258,170
1167229,222,132,90,11,142,219,63,224,169,100,170,81,5226.5,257,170
1167239,222,132,90,12,227,220,31,32,171,100,220,81,5239.0,256,175
1167248,222,132,90,13,119,221,31,224,170,100,66,82,5264.5,256,174
1167259,222,132,90,14,191,222,127,32,172,100,6,83,5313.5,259,179
1167268,222,132,90,15,103,223,255,224,172,100,166,83,5353.5,263,182
1167279,222,132,90,0,53,208,95,97,173,100,36,84,5385.0,266,184
1167288,222,132,90,1,232,209,255,160,173,100,244,83,5373.0,263,185
1167299,222,132,90,2,254,210,255,224,174,100,70,84,5393.5,263,190
1167308,222,132,90,3,185,211,255,224,174,100,90,84,5398.5,263,190
1167319,222,132,90,4,50,212,255,224,175,100,230,84,5433.5,263,194
1167329,7,93,90,5,199,213,95,33,176,100,54,85,5453.5,266,195
1167339,7,93,90,6,208,214,159,225,177,100,128,85,5472.0,268,202
1167348,7,93,90,7,233,215,223,33,178,100,254,85,5503.5,270,203
1167359,7,93,90,8,193,216,63,162,179,100,114,86,5532.5,273,209
1167368,7,93,90,9,17,217,63,226,179,100,90,86,5526.5,273,210
1167379,7,93,90,10,69,218,63,34,181,100,186,86,5550.5,273,215
1167388,7,93,90,11,89,219,31,34,181,100,212,86,5557.0,272,215
1167399,7,93,90,12,43,220,31,34,182,100,202,86,5554.5,272,219
1167408,7,93,90,13,243,221,31,34,182,100,106,87,5594.5,272,219
1167419,7,93,90,14,205,222,63,162,183,100,184,87,5614.0,273,225
1167429,7,93,90,15,182,223,63,162,183,100,98,88,5656.5,273,225
1167439,7,93,90,0,187,208,63,34,185,100,158,88,5671.5,273,231
1167448,7,93,90,1,229,209,63,34,185,100,30,89,5703.5,273,231
1167458,7,93,90,2,192,210,63,226,185,100,102,89,5721.5,273,234
1167469,7,93,90,3,144,211,95,34,186,100,26,90,5766.5,274,235
1167479,7,93,90,4,45,212,127,226,186,100,154,90,5798.5,275,238
1167488,7,93,90,5,131,213,63,34,187,100,40,91,5834.0,273,239
1167499,7,93,90,6,131,214,63,34,188,100,74,91,5842.5,273,243
1167509,7,93,90,7,108,215,31,226,187,100,12,92,5891.0,272,242
1167519,7,93,90,8,250,216,95,226,188,100,36,92,5897.0,274,246
1167529,7,93,90,9,93,217,31,98,188,100,88,92,5910.0,272,244
1167538,7,93,90,10,204,218,223,98,190,100,64,92,5904.0,278,252
1167548,7,93,90,11,166,219,191,34,190,100,134,92,5921.5,277,251
1167559,7,93,90,12,221,220,223,98,190,100,240,92,5948.0,278,252
1167568,7,93,90,13,183,221,255,162,190,100,56,93,5966.0,279,253
1167579,7,93,90,14,251,222,255,226,191,100,80,93,5972.0,279,258
1167588,7,93,90,15,27,223,63,163,191,100,192,93,6000.0,281,257
1167599,86,199,145,0,178,208,95,163,192,100,34,94,6024.5,282,261
1167608,86,199,145,1,25,209,95,163,192,100,160,94,6056.0,282,261
1167619,86,199,145,2,165,210,63,35,192,100,58,95,6094.5,281,259
1167629,86,199,145,3,239,211,31,35,192,100,152,95,6118.0,280,259
1167639,7,93,90,4,186,212,31,227,191,100,252,95,6143.0,280,258
1167649,77,93,16,5,112,213,255,162,191,100,84,96,6165.0,279,257
1167658,77,93,16,6,147,214,255,98,191,100,136,96,6178.0,279,256
1167668,77,93,16,7,10,215,255,98,191,100,20,97,6213.0,279,256
1167679,77,93,16,8,196,216,255,34,191,100,150,97,6245.5,279,255
1167688,77,93,16,9,86,217,159,34,191,100,56,98,6286.0,276,255
1167699,77,93,16,10,250,218,127,98,190,100,216,98,6326.0,275,252
1167708,77,93,16,11,239,219,127,98,190,100,74,99,6354.5,275,252
1167718,77,93,16,12,211,220,95,162,189,100,46,99,6347.5,274,249
1167729,77,93,16,13,110,221,95,162,189,100,148,99,6373.0,274,249
1167739,77,93,16,14,199,222,223,161,189,100,210,99,6388.5,270,249
1167748,77,93,16,15,202,223,223,161,189,100,42,100,6410.5,270,249
1167759,77,93,16,0,172,208,223,161,188,100,194,100,6448.5,270,245
1167768,77,93,16,1,156,209,223,161,188,100,172,100,6443.0,270,245
1167778,77,93,16,2,158,210,191,97,188,100,28,101,6471.0,269,244
1167788,77,93,16,3,195,211,127,97,188,100,146,101,6500.5,267,244
1167798,77,93,16,4,10,212,95,225,187,100,238,101,6523.5,266,242
1167808,77,93,16,5,72,213,95,225,187,100,46,102,6539.5,266,242
1167818,77,93,16,6,105,214,95,225,187,100,126,102,6559.5,266,242
1167829,77,93,16,7,245,215,95,161,187,100,96,102,6552.0,266,241
1167838,77,93,16,8,78,216,31,33,187,100,212,102,6581.0,264,239
1167848,77,93,16,9,34,217,31,33,187,100,50,103,6604.5,264,239
1167858,77,93,16,10,61,218,255,224,186,100,152,103,6630.0,263,238
1167869,77,93,16,11,189,219,255,224,186,100,14,104,6659.5,263,238
1167878,77,93,16,12,251,220,223,96,186,100,66,104,6672.5,262,236
1167888,77,93,16,13,64,221,191,32,186,100,50,105,6732.5,261,235
1167898,77,93,16,14,157,222,159,96,186,100,118,105,6749.5,260,236
1167908,77,93,16,15,207,223,127,224,185,100,148,105,6757.0,259,234
1167919,77,93,16,0,81,208,95,160,185,100,94,105,6743.5,258,233
1167928,77,93,16,1,119,209,63,96,185,100,208,105,6772.0,257,232
1167938,77,93,16,2,33,210,95,160,185,100,232,105,6778.0,258,233
1167949,77,93,16,3,155,211,95,160,185,100,114,106,6812.5,258,233
1167959,77,93,16,4,168,212,63,224,185,100,176,106,6828.0,257,234
1167968,77,93,16,5,103,213,63,224,185,100,254,106,6847.5,257,234
1167979,77,93,16,6,44,214,63,224,185,100,132,107,6881.0,257,234
1167988,77,93,16,7,232,215,127,224,185,100,18,108,6916.5,259,234
1167999,77,93,16,8,171,216,127,224,185,100,74,108,6930.5,259,234
1168028,77,93,16,11,80,219,31,32,185,100,126,109,7007.5,256,231
1168039,77,93,16,12,211,220,63,32,185,100,216,109,7030.0,257,231
1168048,77,93,16,13,33,221,63,32,185,100,92,110,7063.0,257,231
1168058,77,93,16,14,165,222,63,96,185,100,168,110,7082.0,257,232
1168068,77,93,16,15,115,223,63,96,185,100,114,111,7132.5,257,232
1168079,77,93,16,0,195,208,63,160,185,100,2,112,7168.5,257,233
1168088,77,93,16,1,199,209,159,160,185,100,38,112,7177.5,260,233
1168098,77,93,16,2,226,210,159,160,185,100,98,112,7192.5,260,233
1168108,77,93,16,3,110,211,159,160,185,100,88,112,7190.0,260,233
1168118,77,93,16,4,142,212,191,160,185,100,124,112,7199.0,261,233
1168128,77,93,16,5,102,213,191,224,185,100,150,112,7205.5,261,234
1168138,77,93,16,6,161,214,223,96,185,100,166,112,7209.5,262,232
1168148,77,93,16,7,114,215,223,96,185,100,210,112,7220.5,262,232
1168159,77,93,16,8,76,216,223,160,185,100,236,112,7227.0,262,233
1168168,77,93,16,9,118,217,223,160,185,100,102,113,7257.5,262,233
1168179,77,93,16,10,95,218,223,160,185,100,200,113,7282.0,262,233
1168188,77,93,16,11,194,219,31,161,185,100,58,113,7246.5,264,233
1168198,77,93,16,12,99,220,31,161,185,100,208,113,7284.0,264,233
1168208,77,93,16,13,34,221,31,161,185,100,120,113,7262.0,264,233
1168218,77,93,16,14,137,222,31,97,185,100,22,114,7301.5,264,232
1168229,77,93,16,15,76,223,31,161,185,100,68,114,7313.0,264,233
1168239,77,93,16,0,84,208,63,33,185,100,200,113,7282.0,265,231
1168248,77,93,16,1,88,209,63,33,185,100,102,113,7257.5,265,231
1168259,77,93,16,2,28,210,63,97,185,100,118,109,7005.5,265,232
1168268,77,93,16,3,83,211,95,97,185,100,22,104,6661.5,266,232
1168279,77,93,16,4,76,212,63,161,184,100,120,99,6366.0,265,229
1168288,7,93,90,5,194,213,95,225,185,100,186,94,6062.5,266,234
1168298,7,93,90,6,87,214,223,33,189,100,28,91,5831.0,270,247
1168308,7,93,90,7,226,215,255,96,187,100,86,87,5589.5,263,240
1168319,7,93,90,8,108,216,127,160,185,100,200,83,5362.0,259,233
1168469,7,93,90,7,111,215,31,224,186,100,230,81,5241.5,256,238
1168478,7,93,90,8,129,216,31,160,186,100,166,81,5225.5,256,237
1168608,7,93,90,5,238,213,159,32,184,100,186,83,5358.5,260,227
1168618,7,93,90,6,150,214,159,224,183,100,206,83,5363.5,260,226
1168628,7,93,90,7,160,215,191,32,184,100,40,84,5386.0,261,227
1168638,7,93,90,8,91,216,95,97,184,100,40,84,5386.0,266,228
1168648,7,93,90,9,108,217,95,97,184,100,118,84,5405.5,266,228
1168659,7,93,90,10,144,218,159,161,184,100,148,84,5413.0,268,229
1168668,7,93,90,11,38,219,191,161,184,100,132,84,5409.0,269,229
1168679,7,93,90,12,41,220,159,161,184,100,56,84,5390.0,268,229
1168688,7,93,90,13,182,221,159,97,184,100,30,84,5383.5,268,228
1168698,7,93,90,14,57,222,95,33,184,100,40,84,5386.0,266,227
1168708,7,93,90,15,242,223,127,97,184,100,90,84,5398.5,267,228
1168719,7,93,90,0,66,208,159,97,184,100,148,84,5413.0,268,228
1168728,7,93,90,1,145,209,191,225,184,100,152,84,5414.0,269,230
1168738,7,93,90,2,12,210,223,97,185,100,24,85,5446.0,270,232
1168748,7,93,90,3,0,211,63,34,186,100,118,85,5469.5,273,235
1168758,7,93,90,4,49,212,95,98,186,100,214,85,5493.5,274,236
1168768,7,93,90,5,242,213,191,34,187,100,156,86,5543.0,277,239
1168779,7,93,90,6,62,214,255,226,188,100,2,87,5568.5,279,246
1168788,7,93,90,7,225,215,95,227,188,100,54,87,5581.5,282,246
1168798,7,93,90,8,211,216,127,35,190,100,122,87,5598.5,283,251
1168808,7,93,90,9,67,217,127,35,190,100,8,87,5570.0,283,251
1168818,7,93,90,10,88,218,95,163,190,100,192,86,5552.0,282,253
1168828,7,93,90,11,20,219,95,163,190,100,136,86,5538.0,282,253
1168838,7,93,90,12,203,220,31,163,190,100,156,86,5543.0,280,253
1168848,7,93,90,13,85,221,63,227,190,100,170,86,5546.5,281,254
1168858,7,93,90,14,213,222,63,99,190,100,166,86,5545.5,281,252
1168868,7,93,90,15,68,223,63,99,190,100,64,87,5584.0,281,252
1168878,7,93,90,0,45,208,127,35,191,100,158,87,5607.5,283,255
1168889,7,93,90,1,3,209,191,99,191,100,56,88,5646.0,285,256
1168898,86,199,145,2,92,210,223,227,192,100,216,88,5686.0,286,262
1168908,86,199,145,3,78,211,255,35,193,100,68,89,5713.0,287,263
1168918,86,199,145,4,140,212,31,36,194,100,200,89,5746.0,288,267
1168928,86,199,145,5,192,213,31,36,194,100,172,89,5739.0,288,267
1168938,86,199,145,6,188,214,95,100,193,100,118,89,5725.5,290,264
1168948,7,93,90,7,139,215,63,164,184,100,102,89,5721.5,289,229
1168958,7,93,90,8,0,216,95,36,176,100,24,89,5702.0,290,195
1168968,222,132,90,9,70,217,127,100,167,100,134,89,5729.5,291,160
1168979,154,192,90,10,247,218,95,164,158,100,194,88,5680.5,290,125
1168988,154,192,90,11,109,219,31,100,150,100,190,87,5615.5,288,92
1168998,67,199,132,12,116,220,31,228,141,100,80,87,5588.0,288,58
1169008,67,199,132,13,74,221,255,227,135,100,206,86,5555.5,287,34
1169018,67,25,90,14,182,222,223,163,133,100,2,87,5568.5,286,25
1169048,67,25,90,1,236,209,31,164,129,100,8,86,5506.0,288,9
1169058,67,25,90,2,166,210,159,35,129,100,16,84,5380.0,284,7
1169067,67,25,90,3,161,211,159,162,128,100,110,83,5339.5,276,5
1169079,67,25,90,4,181,212,63,162,128,100,62,83,5327.5,273,5
1169088,67,25,90,5,10,213,127,33,128,100,214,82,5301.5,267,3
1169098,67,25,90,6,158,214,63,33,128,100,94,82,5271.5,265,3
1180739,192,30,222,2,242,210,255,152,145,100,210,66,4276.5,199,73
1180748,25,199,222,3,36,211,255,24,137,100,138,66,4258.5,199,39
1180759,25,199,222,4,247,212,31,89,134,100,118,65,4189.5,200,28
