88,1,1,1,0,0,1,1,0,1,0,13,61,0,1,0,0,1,1,3,0,0,2,93,0,3,3,3,0,0,1,1,0,117,0,0,0,1,0,0,102,0,2,2,409,0,0,0,0,0,61
90,2,0,1,0,0,0,0,0,3,0,24,47,0,0,1,0,0,0,6,0,0,3,107,0,0,1,3,0,0,1,0,0,151,0,0,0,0,0,0,108,0,1,2,474,0,0,2,0,2,54
92,0,0,2,0,0,1,4,0,1,0,12,51,1,0,4,1,0,1,0,0,0,3,130,0,2,0,3,0,0,2,2,0,149,0,0,0,1,0,0,95,0,6,4,383,0,0,0,0,1,72
94,0,0,0,0,1,0,1,0,0,1,21,45,0,0,3,0,1,2,1,0,1,1,114,0,1,3,2,0,0,3,0,0,125,0,0,0,0,0,0,112,0,6,4,356,0,0,0,0,1,45
96,1,0,4,0,2,0,0,0,2,0,21,60,0,1,2,0,3,3,6,0,1,0,116,0,3,1,5,0,0,2,0,0,137,0,0,0,0,0,0,109,2,6,5,367,0,0,0,0,0,70
98,3,0,1,0,1,0,4,0,3,0,15,54,0,0,3,0,1,1,1,0,0,3,122,0,1,1,0,0,0,1,2,0,133,0,1,0,1,0,0,103,0,4,4,353,0,0,1,0,0,41
100,1,0,3,0,0,0,3,0,4,0,19,45,0,1,5,0,1,1,0,1,0,4,132,0,0,0,3,0,0,0,1,0,127,0,0,0,0,0,0,99,0,3,4,388,0,0,0,0,0,48
102,3,0,1,0,0,0,1,0,1,0,18,62,0,0,0,0,2,3,2,0,0,1,126,0,0,2,1,1,0,5,1,0,115,0,0,0,1,0,0,113,0,6,1,370,0,0,0,0,1,56
104,1,0,0,0,0,0,0,0,1,0,7,47,0,0,6,0,0,0,1,0,0,2,129,0,1,2,1,0,0,1,2,1,114,0,0,0,0,0,0,103,0,3,1,354,0,0,0,0,3,54
106,1,0,1,0,0,0,4,0,1,1,13,56,0,1,3,0,1,0,3,1,0,0,166,2,2,1,1,0,0,3,1,0,124,0,0,0,1,0,0,96,0,8,3,357,0,0,0,0,0,38
108,0,0,1,0,0,0,2,0,1,0,13,64,0,1,3,0,4,0,1,1,0,5,157,0,2,0,1,0,0,1,1,0,97,0,1,0,0,0,0,89,1,4,4,386,1,0,0,0,0,49
110,0,0,1,0,0,0,0,0,3,0,24,59,0,0,2,0,2,0,1,0,0,1,135,1,1,0,3,0,0,0,1,1,108,0,0,0,0,0,0,105,0,0,7,338,0,0,0,0,1,45
112,0,0,1,0,0,0,4,0,0,0,18,54,0,0,4,0,2,0,2,0,0,2,137,0,2,0,1,0,0,3,3,1,113,0,1,0,1,0,0,94,0,0,0,347,0,0,0,0,1,42
114,3,0,0,0,0,0,3,0,0,0,29,54,0,1,1,0,1,2,2,0,0,3,125,0,0,2,4,0,0,1,0,0,126,0,0,0,3,0,0,104,0,3,4,303,0,0,0,0,0,58
116,1,0,0,0,2,0,0,0,3,1,16,65,0,1,3,0,3,0,0,0,0,3,146,0,1,2,1,0,0,1,0,0,115,0,0,0,0,0,0,96,0,1,6,338,0,0,0,0,0,55
118,3,0,1,0,1,1,2,0,1,0,28,51,0,1,1,0,1,2,2,0,1,1,136,0,1,2,1,0,0,1,2,0,124,0,0,0,0,0,0,98,1,3,5,313,0,0,0,0,1,39
120,1,0,0,0,0,0,1,0,0,0,15,61,1,0,6,0,2,3,1,0,1,5,132,0,2,0,2,0,0,0,1,0,93,0,0,0,0,0,0,121,0,5,5,345,0,0,0,1,0,46
122,2,0,1,0,1,0,3,0,5,0,10,75,0,1,2,0,1,0,1,1,0,2,139,1,0,3,3,0,0,2,0,0,101,0,0,0,0,0,0,109,0,3,6,334,0,0,0,0,0,60
124,1,0,2,0,0,0,1,0,0,0,27,59,0,2,0,0,1,1,0,0,1,3,131,0,1,2,1,0,0,2,2,0,106,0,0,0,0,0,0,121,0,1,5,305,0,0,1,0,0,39
126,0,0,1,0,0,1,1,0,2,0,16,57,0,0,2,0,3,2,1,0,0,0,113,0,2,1,1,0,0,2,0,0,121,0,0,0,1,0,0,108,0,2,1,338,0,0,0,0,0,51
128,3,0,2,0,0,0,0,0,1,0,17,62,0,0,2,0,1,0,1,0,0,2,112,0,1,1,0,0,0,0,1,0,106,0,0,0,0,0,0,105,0,2,3,289,0,0,0,0,0,53
130,0,0,1,0,1,0,1,0,3,1,21,66,0,0,3,0,4,0,2,1,0,1,111,0,2,1,0,0,0,1,1,0,107,0,1,0,1,0,0,117,0,1,5,325,0,0,0,0,0,46
132,1,0,3,0,0,0,1,0,3,1,18,61,0,0,2,0,1,1,2,0,0,3,119,1,2,3,2,0,0,2,3,0,117,0,2,0,2,0,0,123,0,2,3,339,0,0,0,0,0,67
134,1,0,3,0,1,0,2,0,1,0,14,72,0,1,5,0,2,1,2,0,0,3,101,0,2,0,2,0,0,1,1,0,108,0,0,0,0,0,0,96,0,2,1,308,0,0,1,0,0,39
136,1,0,2,0,0,0,0,1,2,0,14,66,0,0,2,0,0,1,2,2,0,1,109,0,0,1,2,0,0,2,0,0,107,0,1,0,0,0,0,116,0,2,1,367,0,0,0,0,0,48
138,0,0,0,0,1,2,1,0,1,0,11,71,0,0,7,0,1,1,2,0,0,1,89,0,0,2,2,0,0,0,3,2,113,0,0,0,0,0,0,92,0,4,6,306,0,0,0,0,0,64
140,0,0,0,1,0,0,1,0,2,0,19,85,0,2,2,0,1,0,6,0,1,1,105,0,2,1,0,0,0,1,1,1,104,1,0,0,0,0,0,103,0,7,5,292,0,0,0,0,0,56
142,1,0,1,0,2,1,0,1,0,0,9,79,0,1,3,0,2,1,1,0,0,1,105,0,1,2,3,0,0,3,2,0,92,0,0,0,1,0,0,123,0,2,2,295,0,0,0,0,0,64
144,0,0,1,0,0,0,0,0,1,1,18,72,0,0,8,0,3,0,0,1,0,4,115,0,0,0,0,0,0,1,1,0,114,0,1,0,0,0,0,82,0,1,4,351,0,0,1,0,1,70
146,0,0,1,0,0,0,1,0,1,0,14,80,0,0,1,0,3,1,1,0,0,1,99,0,5,0,1,0,0,2,0,0,120,0,0,0,0,0,0,105,1,3,2,340,0,0,0,0,0,57
148,4,0,3,0,0,0,0,0,5,0,12,73,0,1,9,0,3,2,1,0,0,5,115,0,0,4,2,0,0,2,3,1,107,0,0,0,1,0,0,92,1,2,5,355,0,0,1,0,0,76
150,2,0,2,0,1,0,0,0,1,1,13,73,0,1,1,0,1,3,0,0,0,1,119,0,2,0,1,0,0,2,3,0,111,0,0,0,1,0,0,102,0,3,3,287,0,0,0,0,0,56
152,2,0,0,0,0,0,1,0,1,0,18,76,0,0,2,0,2,1,2,3,1,5,111,0,0,1,2,0,0,1,2,0,105,0,0,0,1,0,0,123,0,1,7,341,0,0,0,0,0,57
154,1,0,0,0,0,1,1,0,1,0,22,70,0,1,2,0,1,0,0,0,0,4,131,0,0,1,1,0,0,0,1,0,112,0,0,0,0,0,0,93,0,4,3,331,0,0,0,0,1,53
156,2,0,1,0,0,1,0,0,1,0,13,68,0,1,3,0,1,1,1,1,0,2,92,0,1,1,2,0,0,2,4,1,116,0,0,0,0,0,0,100,1,2,3,348,0,0,0,1,0,58
158,3,0,0,0,1,0,0,0,2,0,17,82,0,0,6,0,1,0,3,1,1,3,107,1,1,0,0,0,0,2,2,2,118,0,1,0,0,0,0,110,0,1,1,336,0,0,1,0,0,64
160,0,0,4,0,0,0,1,0,0,0,14,77,0,2,4,0,1,0,2,2,0,0,101,0,0,2,2,0,0,0,2,1,104,0,0,0,2,0,0,97,2,7,8,295,0,0,0,0,0,46
162,1,0,19,0,1,0,2,0,5,0,13,83,0,1,4,0,2,0,2,0,0,2,108,0,3,1,2,0,0,1,1,0,108,0,0,0,1,0,0,115,1,3,5,395,0,0,0,0,0,69
164,0,0,1,0,0,0,0,0,0,1,19,74,0,0,3,0,1,0,3,1,0,4,101,0,1,2,1,0,0,2,4,0,96,0,0,0,0,0,0,109,1,3,1,383,0,0,0,0,0,64
166,4,0,0,0,0,0,0,0,0,0,22,82,0,1,0,0,3,1,1,3,0,4,103,0,0,1,1,0,0,1,1,1,108,0,0,0,0,0,0,91,0,2,3,340,0,0,1,0,0,43
168,1,0,0,0,0,0,0,0,2,1,13,68,0,1,5,0,2,1,0,1,0,2,116,0,4,3,2,0,0,0,0,0,105,0,1,0,0,0,0,109,0,7,5,309,0,0,0,0,0,53
170,1,0,1,0,1,0,0,0,0,0,16,86,0,0,4,0,4,0,0,0,0,2,84,0,0,2,1,0,0,0,3,0,103,0,0,0,0,0,0,90,1,4,4,364,0,0,1,0,0,40
172,1,0,0,0,0,0,0,0,1,0,22,74,0,0,6,0,3,1,2,0,0,2,85,0,0,1,2,0,0,1,0,0,116,0,0,0,0,0,0,110,0,1,7,308,0,0,0,0,0,73
174,1,0,1,0,0,0,0,0,1,1,20,67,0,1,2,0,0,0,1,1,0,0,87,0,2,0,3,0,0,1,1,1,112,0,0,0,0,0,0,124,0,5,4,354,0,0,0,0,0,67
176,2,0,1,0,0,0,0,0,2,0,22,79,0,2,5,0,5,2,2,0,1,6,93,1,0,1,1,0,0,0,3,0,91,0,0,0,0,0,0,106,0,1,2,345,0,0,0,0,0,48
178,0,0,1,0,0,1,0,0,1,0,10,83,0,1,0,0,2,0,4,1,0,0,93,0,1,0,1,0,0,1,2,0,99,0,0,0,0,0,0,83,0,1,1,321,0,0,0,0,0,64
180,0,0,1,0,1,0,2,0,0,0,20,73,0,0,2,1,3,0,0,0,0,0,86,0,1,0,3,0,0,2,0,0,102,0,0,0,1,1,0,107,1,10,6,332,0,0,0,0,0,50
182,0,0,0,0,1,0,1,0,1,0,14,76,0,0,3,0,5,0,3,1,0,2,81,0,0,3,0,0,0,0,0,1,112,0,1,0,0,0,0,93,0,2,5,329,0,0,0,0,0,71
184,2,0,1,0,0,1,0,0,4,1,17,71,0,1,2,0,4,1,0,0,0,0,96,0,0,1,1,0,0,1,3,0,79,0,2,0,1,0,0,100,0,6,2,369,0,0,1,0,0,63
186,3,0,10,0,1,0,0,0,1,0,14,91,0,0,2,0,0,0,0,1,1,0,94,0,0,2,1,0,0,0,1,1,103,0,0,0,0,0,0,114,0,3,4,369,0,0,0,1,0,86
188,0,0,1,0,0,0,0,0,2,0,8,68,0,0,2,0,6,1,1,0,1,3,106,0,1,0,1,0,0,2,1,0,90,0,0,0,0,0,0,92,1,2,5,382,0,0,0,0,0,44
190,0,0,2,0,0,0,0,0,0,0,23,83,0,0,1,0,0,0,1,0,0,1,93,0,2,1,2,0,0,0,3,0,111,0,2,0,0,0,0,117,0,2,4,412,0,0,0,0,0,70
192,2,0,2,0,0,3,0,0,0,0,17,83,0,0,4,0,1,0,1,1,0,4,87,0,0,0,2,0,0,2,0,0,96,0,0,0,1,0,0,94,0,3,2,374,0,0,1,0,0,66
194,0,0,0,0,0,1,1,1,0,0,15,68,0,1,2,0,3,1,2,0,0,5,112,1,1,2,2,0,0,3,0,1,77,0,3,0,1,0,0,104,0,4,1,385,0,0,0,0,0,60
196,2,0,5,0,0,0,0,1,3,0,9,74,1,1,2,0,2,1,0,0,0,1,100,0,1,1,1,0,0,2,4,0,111,0,0,0,0,0,0,100,0,1,2,391,0,0,0,1,0,52
198,1,0,0,0,0,0,0,0,1,0,10,63,0,0,3,0,1,2,1,0,0,0,87,0,1,1,1,0,0,2,3,0,126,0,0,0,0,0,0,101,1,4,5,425,0,0,0,0,0,68
200,1,0,2,0,0,0,0,0,2,0,21,65,0,0,6,0,6,2,4,1,0,0,102,0,1,3,1,0,0,1,3,0,115,0,0,0,0,0,0,101,0,3,2,453,0,0,0,0,0,71
202,3,0,1,0,1,0,0,0,5,0,15,65,0,1,0,0,0,0,1,2,0,3,87,0,0,2,2,0,0,0,0,0,117,0,0,0,3,0,0,86,0,5,2,300,0,0,0,0,1,59
204,0,0,0,0,1,0,0,0,0,0,17,74,0,0,2,0,0,1,1,0,0,0,91,0,0,2,4,0,0,1,0,0,115,0,0,0,0,0,0,122,0,0,1,514,0,0,0,0,0,67
206,2,0,2,0,0,0,0,0,0,0,16,74,0,0,8,1,7,0,0,1,0,1,97,0,0,1,1,0,0,0,2,1,111,0,0,0,1,0,0,102,0,6,2,394,0,0,0,0,0,71
208,0,0,1,0,0,2,0,0,2,0,11,85,0,0,3,0,0,2,0,0,0,0,94,0,2,0,3,1,1,0,4,0,131,0,0,0,0,0,0,99,0,4,3,456,0,0,0,0,0,63
210,0,0,2,0,0,1,1,0,1,0,25,106,0,1,4,0,5,2,3,0,0,3,102,0,0,0,1,0,0,0,1,1,107,0,0,0,1,0,0,96,0,2,1,428,0,0,0,0,0,59
212,2,0,1,0,1,0,2,1,0,0,17,85,0,0,3,0,0,1,3,0,0,1,94,1,3,0,0,0,0,0,1,0,161,0,0,0,0,0,0,137,0,2,5,487,0,0,0,0,0,61
214,3,0,3,0,0,0,0,0,2,0,17,82,0,1,1,0,2,0,0,1,0,3,98,0,0,0,1,0,0,2,2,1,116,0,1,0,0,0,0,99,0,4,3,472,0,0,0,0,0,49
216,2,0,0,0,0,0,0,0,1,0,12,77,0,1,2,0,7,2,3,1,1,1,93,0,1,1,0,0,0,1,4,0,137,1,0,0,0,0,0,107,1,4,3,433,0,0,0,0,1,50
218,0,2,2,0,0,0,0,0,0,0,21,79,1,1,5,1,0,0,0,1,0,0,97,0,1,0,1,0,0,2,2,0,148,0,0,0,0,0,0,115,1,2,3,497,0,0,0,0,0,61
220,0,0,0,0,0,0,0,0,1,0,16,91,0,1,1,0,1,0,1,0,0,3,92,2,3,2,1,0,0,0,2,0,138,0,0,0,0,0,0,90,0,2,1,469,0,0,1,0,0,54
222,0,1,0,0,0,0,0,0,1,0,13,75,0,1,5,0,4,0,6,0,0,3,92,1,0,1,0,0,0,1,2,0,142,0,0,0,0,0,0,100,1,2,4,505,0,0,0,0,0,51
224,0,0,2,0,0,0,1,0,1,0,17,88,0,0,3,0,0,1,1,0,0,2,91,0,2,1,1,0,0,0,2,0,168,0,0,0,0,0,0,113,0,3,5,517,0,0,0,1,0,61
226,0,0,2,0,1,0,0,0,1,0,16,79,0,1,3,0,2,0,2,0,0,1,74,0,1,1,0,0,0,0,0,1,141,0,1,0,0,0,0,123,0,1,2,533,0,0,0,0,0,69
228,1,0,1,0,1,0,0,0,0,0,17,69,0,0,5,0,3,0,3,0,0,3,77,0,1,2,1,0,0,1,0,0,144,0,1,0,0,0,0,107,0,1,2,424,0,0,0,0,1,52
230,1,0,1,0,0,0,0,0,4,0,20,83,0,0,4,0,2,0,0,0,3,5,85,0,2,1,2,0,0,0,2,0,112,0,1,0,0,0,0,123,0,3,2,551,0,0,1,0,0,59
232,0,0,3,0,0,1,0,0,0,0,16,82,0,1,0,0,1,1,0,1,0,2,96,0,0,1,1,0,0,1,1,0,134,0,0,0,1,0,0,123,0,4,2,518,0,0,0,0,0,57
234,0,0,0,0,1,0,1,0,3,1,16,75,0,0,4,0,2,2,2,0,0,5,76,0,0,0,0,0,0,2,2,1,128,0,0,0,0,0,0,145,1,3,5,600,0,0,2,0,0,45
236,0,0,0,0,2,0,0,0,1,0,20,79,0,1,2,0,0,2,0,1,0,0,90,0,1,0,1,0,0,2,3,0,141,0,0,0,0,0,0,130,1,7,4,440,0,0,0,0,0,58
238,2,0,3,0,0,0,0,0,3,0,10,77,0,0,1,0,2,1,0,1,0,3,76,0,1,1,3,0,0,0,2,0,138,0,0,0,1,0,0,109,0,3,2,554,0,0,0,0,0,46
240,1,0,1,0,0,0,0,0,2,0,18,65,0,1,5,0,4,0,1,0,0,0,88,0,2,1,0,0,0,0,2,0,152,0,0,0,0,0,0,108,0,3,5,473,0,0,0,0,1,55
242,0,0,2,0,1,0,0,1,1,0,25,76,0,0,3,0,1,1,0,0,0,0,100,0,2,1,1,0,0,2,4,0,118,0,0,0,1,0,0,108,0,2,2,519,0,1,0,0,0,57
244,1,0,1,0,1,0,0,0,2,0,14,79,0,0,1,0,1,0,1,0,0,0,84,0,0,0,2,0,0,1,4,0,144,0,1,0,1,0,0,115,0,2,6,502,0,0,1,0,0,54
246,0,0,1,0,0,0,0,0,0,0,16,82,0,1,6,0,4,0,1,0,1,0,94,0,2,0,1,0,0,1,2,0,117,0,0,0,1,0,0,107,0,2,4,433,0,0,0,0,0,63
248,0,0,1,0,0,0,1,0,1,0,18,58,0,0,3,0,4,0,1,2,0,3,99,0,1,4,2,0,0,1,2,1,148,0,1,0,0,0,0,131,0,5,4,597,0,0,1,0,1,58
250,1,0,5,0,0,0,0,0,3,0,23,72,0,0,2,0,2,0,0,0,1,2,65,0,0,1,0,0,0,1,3,2,100,0,0,0,0,0,0,103,0,1,5,475,1,0,0,0,0,61
252,1,0,0,0,0,0,0,0,0,0,20,56,0,0,10,0,2,0,2,2,1,1,86,0,0,0,2,0,0,1,0,0,124,0,1,1,0,0,0,106,0,1,4,464,0,0,0,0,0,79
254,2,0,3,0,0,1,0,0,0,0,17,72,0,0,1,0,1,1,1,0,0,3,104,0,2,1,3,0,0,0,1,0,106,0,1,0,0,0,0,96,0,6,6,563,0,0,0,0,1,59
