b4,7,9,13,18,20,23,25,26,28,29,30,37,40,54,56,57,67,77,86,88,90,93,94,95,98,114,115,116,124,131,132,140,141,148,154,167,168,175,180,188,189,192,198,199,201,208,222,234,237,246
112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,45,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,37,37,17,0,0,13,0,0,0,0,0,0,0,0,0,304,0,0,20,0,0,0,0,0,2,0
118,0,0,0,0,0,0,0,0,0,8,0,0,0,20,95,0,0,0,0,27,0,0,0,0,0,0,40,0,0,28,0,0,0,0,0,0,28,0,0,945,0,0,40,0,0,0,0,0,12,159
119,0,0,0,0,0,0,0,0,0,6,0,764,1,2,23,0,0,0,0,13,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,14,0,0,7578,0,0,37,0,0,0,0,0,2,1687
120,0,0,0,0,0,0,0,0,0,0,0,3435,1,4,12,0,0,0,0,1,0,0,0,0,6,0,19,0,0,17,0,0,0,0,0,0,0,0,6,1029,0,0,33,0,0,0,0,0,4,1208
121,0,0,0,0,0,0,0,0,0,0,0,269,0,2,19,0,0,0,0,0,0,0,0,0,15,0,2,0,0,12,0,1,0,0,0,0,0,0,5,816,0,0,36,0,0,0,0,0,0,369
122,0,0,0,0,0,0,0,0,0,0,0,574,1,1,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,3,363,0,0,77,0,0,0,0,0,0,272
123,0,0,0,0,0,0,0,0,0,0,0,188,1,4,29,0,0,0,0,0,0,0,0,11,0,0,24,0,0,11,0,11,0,0,0,0,0,0,1,490,0,0,95,0,0,0,0,0,4,369
124,0,0,0,0,0,0,0,4,0,0,0,264,1,9,22,4,0,0,0,0,0,0,0,1,5,0,34,0,1,14,0,15,0,0,0,0,0,0,0,188,0,0,57,0,3,0,0,7,0,177
125,0,0,0,0,0,0,0,0,0,0,0,381,0,19,18,1,0,0,0,0,0,0,0,0,7,1,43,0,0,34,0,3,0,0,0,0,0,0,0,166,0,0,41,0,0,0,0,0,2,167
126,0,0,0,1,0,0,0,4,0,0,0,1557,0,5,14,0,0,0,0,5,0,0,0,6,5,1,17,3,0,6,0,0,0,0,0,1,4,2,1,775,0,0,33,0,0,0,0,4,2,2077
127,0,0,0,0,0,0,0,0,0,0,0,3301,0,0,17,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1071,0,0,1,0,0,0,0,0,0,779
128,0,2,0,0,0,0,95,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,2728,0,0,0,0,0,0,0,0,0,926,0,0,0,0,0,0,0,0,0,0,3100,0,0,0,0,0,0
129,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,3325,0,0,0,0,0,0,0,0,0,278,0,0,0,0,0,0,0,0,0,0,2333,0,0,0,0,0,0
130,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,2118,0,0,0,0,0,0,0,0,0,319,0,0,0,0,0,0,0,0,0,0,1589,0,0,0,0,0,0
131,0,1,0,0,3,0,23,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,2324,0,0,0,0,0,0,0,0,0,709,0,0,0,0,0,0,0,6,0,0,1877,0,0,0,0,0,0
132,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,894,0,0,0,0,0,0,0,0,0,1007,0,0,0,0,0,0,0,0,0,0,1937,0,0,0,0,0,0
133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,316,0,0,0,0,0,0,0,0,0,1073,0,0,0,0,0,0,0,0,0,0,1943,0,0,0,0,0,0
134,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,1058,0,0,0,0,0,0,0,0,0,0,3265,0,0,0,0,0,0
135,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,410,0,0,0,0,0,0,0,0,0,551,0,0,0,0,0,0,0,1,0,0,4067,0,0,0,0,0,0
136,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,305,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,15,0,0,4250,0,0,0,0,0,0
137,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,403,0,0,0,0,0,0,0,0,0,881,0,0,0,0,0,0,0,9,0,0,3883,0,0,0,0,0,0
138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,191,0,0,0,0,0,0,0,0,0,1384,0,0,0,0,0,0,0,0,0,0,4023,0,0,0,0,0,0
139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2005,0,0,0,0,0,0,0,0,0,1766,0,0,0,0,0,0,0,0,0,0,1822,0,0,0,0,0,0
140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,296,0,0,0,0,0,0,0,0,0,1938,0,0,0,0,0,0,0,0,0,0,2208,0,0,0,0,0,0
141,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2728,0,0,0,0,0,0,0,0,0,0,10226,0,0,0,0,0,0
142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,795,0,0,0,0,0,0,0,0,0,0,6560,0,0,0,0,0,0
143,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1444,0,0,0,0,0,0
144,0,0,0,0,0,0,0,0,0,0,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
145,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0
146,0,0,0,0,0,0,0,0,0,0,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,0,0,0,0,0,0,0,0,0,0,645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
148,0,0,0,0,0,0,0,0,0,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0
149,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0
150,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0
151,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0
